type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.23.1.1, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.23.1.1,-16.4262669530522,-71.63322833169076,8182084.13848211,218788.090517632,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42606367479599,-71.63354001882904,8182106.21180524,218754.491753671,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42614306133173,-71.63381254090125,8182097.04351168,218725.485101802,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42607771838821,-71.63390447355859,8182104.15034533,218715.567310508,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42615386890494,-71.6341411892638,8182095.39006025,218690.382181368,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42623671110746,-71.63424382987432,8182086.0752591,218679.533611873,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42635890437939,-71.63426040728348,8182072.52324127,218677.938215284,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42644886982936,-71.6341994827114,8182062.6471662,218684.578040518,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42639923048842,-71.63414485741647,8182068.21906727,218690.343642177,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42664506828042,-71.63376759144983,8182041.52490374,218731.011294259,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42676369391163,-71.63384725271976,8182028.28020305,218722.669784862,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42689992518774,-71.63354019834674,8182013.62379294,218755.676880774,False, , ,0, , , , , , 
TRACK,1.23.1.1,-16.42651890391993,-71.63308098401237,8182056.44782574,218804.198455791,False, , ,0, , , , , , 
TRACK,1.23.1.2, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.23.1.2,-16.42643329183246,-71.63449829425521,8182063.95647837,218652.62543501,False, , ,0, , , , , , 
TRACK,1.23.1.2,-16.4265508572116,-71.63442348091958,8182051.04391651,218660.789145942,False, , ,0, , , , , , 
TRACK,1.23.1.2,-16.42649072898908,-71.63423251971736,8182057.96668164,218681.108097608,False, , ,0, , , , , , 
TRACK,1.23.1.2,-16.42633488835946,-71.63430347904638,8182075.12235975,218673.301089668,False, , ,0, , , , , , 
TRACK,1.23.1.2,-16.42622234730446,-71.63432044901568,8182087.55906513,218671.325605303,False, , ,0, , , , , , 
TRACK,1.23.1.2,-16.42625324487256,-71.63448624226767,8182083.90764274,218653.653894329,False, , ,0, , , , , , 
TRACK,1.23.1.3, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.23.1.3,-16.42665782435855,-71.63462393667635,8182038.92202392,218639.523126374,False, , ,0, , , , , , 
TRACK,1.23.1.3,-16.4265966028619,-71.63444068212939,8182045.95514142,218659.016976466,False, , ,0, , , , , , 
TRACK,1.23.1.3,-16.4264504743844,-71.63452218449025,8182062.02084603,218650.097345371,False, , ,0, , , , , , 
TRACK,1.23.1.3,-16.42643098373133,-71.63451997452258,8182064.18188154,218650.305416844,False, , ,0, , , , , , 
TRACK,1.23.1.3,-16.42634998235759,-71.63451513061467,8182073.15691247,218650.706328095,False, , ,0, , , , , , 
TRACK,1.23.1.3,-16.42624877583519,-71.63450999821801,8182084.36941444,218651.108959048,False, , ,0, , , , , , 
TRACK,1.23.1.3,-16.42628239521401,-71.63476833982905,8182080.28793081,218623.551704003,False, , ,0, , , , , , 
TRACK,1.23.1.3,-16.42652756692115,-71.63475499392183,8182053.16160661,218625.33105291,False, , ,0, , , , , , 
TRACK,1.23.1.4, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.23.1.4,-16.426023619165,-71.63473072428209,8182108.99136138,218627.198367232,False, , ,0, , , , , , 
TRACK,1.23.1.4,-16.42606184544602,-71.63474817327304,8182104.73476709,218625.388887203,False, , ,0, , , , , , 
TRACK,1.23.1.4,-16.42608188342378,-71.63485182410729,8182102.37207368,218614.341895552,False, , ,0, , , , , , 
TRACK,1.23.1.4,-16.4262776005888,-71.63482896822526,8182080.7344736,218617.066208015,False, , ,0, , , , , , 
TRACK,1.23.1.4,-16.42627309068725,-71.63477055111616,8182081.31503302,218623.302005946,False, , ,0, , , , , , 
TRACK,1.23.1.4,-16.42623658552418,-71.63454714352341,8182085.66745157,218647.122149265,False, , ,0, , , , , , 
TRACK,1.23.1.4,-16.42620981425588,-71.6343260238372,8182088.93894606,218670.71184049,False, , ,0, , , , , , 
TRACK,1.23.1.4,-16.42599743319725,-71.63432895099912,8182112.44924153,218670.093110272,False, , ,0, , , , , , 
TRACK,1.23.1.4,-16.42580176917338,-71.63435734183258,8182134.07326144,218666.777478701,False, , ,0, , , , , , 
TRACK,1.23.1.4,-16.42588521817966,-71.63456212255562,8182124.54925221,218645.01533068,False, , ,0, , , , , , 
TRACK,1.23.1.4,-16.42600389617809,-71.63456835185676,8182111.40082117,218644.520656346,False, , ,0, , , , , , 
TRACK,1.23.1.5, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.23.1.5,-16.42597390300183,-71.63429007054064,8182115.10850802,218674.213881232,False, , ,0, , , , , , 
TRACK,1.23.1.5,-16.42616007077884,-71.6342680609402,8182094.52702009,218676.833944674,False, , ,0, , , , , , 
TRACK,1.23.1.5,-16.4261479614433,-71.63418185039163,8182095.98759352,218686.028731898,False, , ,0, , , , , , 
TRACK,1.23.1.5,-16.42608556111218,-71.63400097513639,8182103.14786923,218705.266702102,False, , ,0, , , , , , 
TRACK,1.23.1.5,-16.42589724088772,-71.63407879887603,8182123.89008121,218696.679408409,False, , ,0, , , , , , 
TRACK,1.23.1.5,-16.42583685297853,-71.6340063978125,8182130.6767439,218704.329024423,False, , ,0, , , , , , 
