UNICODE,I_TRIAT,P_TRIAT,FECHA,CICLO,TRATADA,RENUENTE,CERRADA,DESHABITADA,LOCAL_PUBLICO,LOTE_VACIO,,
1.9.7.108,0,0,30/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.109,0,0,30/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.110,0,0,30/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.54,0,0,06/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.55,0,0,06/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.27.8,0,0,07/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.27.9,0,0,07/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.27.10,0,0,07/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.27.11,0,0,07/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.27.12,0,0,07/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.1,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.2,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.3,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.4,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.5,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.6,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.7,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.8,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.9,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.10,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.11,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.12,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.13,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.14,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.15,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.16,0,10+,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.17,0,10+,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.18,1,10+,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.19,5,10+,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.20,0,10+,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.21,1,10+,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.22,0,3,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.23,0,3,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.24,0,5,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.25,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.26,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.27,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.28,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.29,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.30,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.31,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.32,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.33,0,1,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.34,0,0,19/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.35,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.36,0,0,19/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.37,0,0,19/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.38,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.39,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.40,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.41,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.42,0,0,13/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.43,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.44,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.45,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.46,0,0,19/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.47,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.48,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.49,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.50,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.51,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.52,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.53,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.54,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.55,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.56,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.57,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.58,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.59,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.60,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.61,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.62,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.63,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.64,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.65,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.66,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.67,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.68,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.69,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.70,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.71,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.72,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.73,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.74,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.75,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.76,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.77,0,0,19/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.78,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.79,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.80,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.81,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.82,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.83,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.84,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.85,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.86,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.87,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.88,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.89,0,0,19/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.90,0,0,19/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.91,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.92,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.93,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.94,1,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.95,4,10+,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.96,3,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.97,1,7,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.98,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.99,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.100,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.101,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.102,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.103,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.104,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.105,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.106,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.107,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.108,0,0,19/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.109,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.110,0,0,19/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.111,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.112,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.113,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.114,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.115,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.116,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.117,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.118,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.119,0,0,19/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.120,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.121,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.122,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.123,0,0,19/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.124,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.125,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.126,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.127,0,0,19/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.128,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.129,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.18.64,0,0,12/09/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.19.155,0,0,24/09/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.6.170,0,0,13/09/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.1,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.2,0,0,27/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.3,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.4,0,0,27/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.5,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.6,0,0,27/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.7,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.8,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.9,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.10,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.11,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.12,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.13,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.14,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.15,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.16,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.17,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.18,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.19,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.20,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.21,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.22,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.23,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.24,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.25,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.26,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.27,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.28,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.29,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.30,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.31,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.32,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.33,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.34,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.35,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.36,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.37,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.38,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.39,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.40,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.41,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.42,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.43,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.44,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.45,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.46,0,0,27/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.47,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.48,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.49,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.50,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.51,0,0,27/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.52,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.53,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.54,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.55,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.56,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.57,0,1,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.58,2,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.59,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.60,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.61,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.62,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.63,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.64,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.65,0,0,27/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.66,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.67,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.68,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.69,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.70,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.71,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.72,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.73,0,0,27/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.74,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.75,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.76,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.77,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.78,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.79,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.80,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.81,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.82,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.83,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.84,0,0,27/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.85,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.86,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.87,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.88,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.89,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.90,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.91,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.92,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.24.133,0,0,04/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.24.134,0,0,04/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.93,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.94,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.95,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.96,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.56,0,0,06/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.57,0,0,06/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.58,0,0,06/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.26.59,0,0,06/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.60,0,0,06/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.61,0,0,06/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.62,0,0,06/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.26.63,0,0,06/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.64,0,0,06/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.65,0,0,06/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.66,0,0,06/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.26.67,0,0,06/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.26.10A,0,0,05/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.14A,0,0,05/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.26.6A,0,0,05/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.26,0,0,21/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17.27,0,0,21/10/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.31,0,0,22/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.17A.32,0,0,22/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.17A.33,1,0,22/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.34,0,0,22/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.35,0,0,22/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.36,0,0,22/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.37,0,0,22/10/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.38,0,0,22/10/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.17A.39,0,0,22/10/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.8.55,1,0,05/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.56,0,0,04/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.57,0,0,04/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.58,0,0,04/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.59,0,0,04/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.60,0,0,04/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.61,0,0,04/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.62,0,0,04/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.63,0,0,04/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.64,0,0,04/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.65,0,0,04/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.66,0,0,04/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.67,0,0,04/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.8.68,0,0,04/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.8.69,0,0,04/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
