UNICODE,I_TRIAT,P_TRIAT,FECHA,CICLO,TRATADA,RENUENTE,CERRADA,DESHABITADA,LOCAL_PUBLICO,LOTE_VACIO,,
1.5.8.194,0,0,0,1,0,0,0,1,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.8.195,0,0,0,1,0,0,0,1,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.8.196,0,0,0,1,0,0,0,1,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.8.197,0,0,0,1,0,0,0,1,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.8.200,0,0,0,1,0,1,0,0,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.8.210,0,0,0,1,0,1,0,0,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.8.212,0,0,0,1,0,1,0,0,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.8.213,0,0,0,1,0,0,1,0,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.9.111,0,0,0,1,0,0,0,1,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.9.112,0,0,0,1,0,1,0,0,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.9.113,0,0,0,1,0,0,0,1,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.9.114,0,0,0,1,0,0,0,1,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.9.115,0,0,0,1,0,0,0,1,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.9.117,0,0,0,1,0,0,0,1,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.9.121,0,0,0,1,0,0,0,1,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.9.122,0,0,0,1,0,0,0,1,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.9.123,0,0,0,1,0,0,1,0,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO "
1.5.3.22,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.24A,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.54,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.55,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.43,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.36,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.37,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.49,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.47,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.52,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.15,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.7,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.19,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.67,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.59,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.59A,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.62,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.53,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.57,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.50,,0,05/21/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.16,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.29A,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.74,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.75,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.33,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.40,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.42,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.61,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.60,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.63,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.65,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.66,,0,05/22/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.3.70,,0,05/25/09,2,1,0,0,0,0,0,,solo esta el poligono con nombre 
1.5.4.156,,0,06/04/2009,2,1,0,0,0,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO SOLO 139 PUNTOS  "
1.5.4.154,,0,06/04/2009,2,1,0,0,0,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO SOLO 139 PUNTOS  "
1.5.4.151,,0,06/04/2009,2,1,0,0,0,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO SOLO 139 PUNTOS  "
1.5.4.153,,0,06/08/2009,2,1,0,0,0,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO SOLO 139 PUNTOS  "
1.5.4.141,,0,06/08/2009,2,1,0,0,0,0,0,,"actualizacion por MINSA,NO TENEMOS EL CROQUIS NUEVO SOLO 139 PUNTOS  "
1.5.11.663,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.629,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.631,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.727,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.650,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.688,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.748,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.682,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.775,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.715,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.722,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.785,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.732,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.754,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.678,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.733,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.743,,0,06/17/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.761,,0,06/25/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.774,,0,06/26/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.752,,0,06/30/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.730,,0,06/30/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.781,,0,06/30/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.636,,0,06/30/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.723,,0,06/30/09,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.765,,0,07/01/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.731,,0,07/01/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.685,,0,07/01/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.691,,0,07/01/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.655,,0,07/01/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.659,,0,07/01/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.658,,0,07/01/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.49A,,0,07/01/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.660,,0,07/02/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.762,,0,07/02/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.767,,0,07/02/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.764,,0,07/02/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.799,,0,07/02/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.681,,0,07/03/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.771,,0,07/03/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.758,,0,07/03/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.669,,0,07/03/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.806,,0,07/03/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.807,,0,07/03/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.8.215,,0,07/02/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.8.216,,0,07/06/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.8.211,,0,07/07/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.8.220,,0,07/10/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.9.116,,0,07/07/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.9.110,,0,07/08/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.9.118,,0,07/09/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.9.119,,0,07/09/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.21.209A,,0,07/08/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.689,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.702,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.749,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.718,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.728,1,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.696,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.695,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.769,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.744,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.647,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.714,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.690,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.11.661,,0,07/12/2009,2,1,0,0,0,0,0,,MINSA SOLO 626 PUNTOS 
1.5.8.221,,0,07/13/09,2,1,0,0,0,0,0,,
1.5.8.219,,0,07/13/09,2,1,0,0,0,0,0,,
1.5.10.120,,0,07/15/09,2,1,0,0,0,0,0,,
1.5.14.518,,0,07/15/09,2,1,0,0,0,0,0,,
1.5.14.515,,0,07/15/09,2,1,0,0,0,0,0,,
1.5.14.528,,0,07/15/09,2,1,0,0,0,0,0,,
1.5.14.529,,0,07/15/09,2,1,0,0,0,0,0,,
1.5.9.124,,0,07/17/09,2,1,0,0,0,0,0,,
1.5.9.120,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.11.790,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.11.791,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.11.789,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.14.483,,0,07/16/09,2,1,0,0,0,0,0,,
1.5.14.490,,0,07/16/09,2,1,0,0,0,0,0,,
1.5.14.514,,0,07/16/09,2,1,0,0,0,0,0,,
1.5.14.512,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.14.494,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.14.495,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.14.486,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.14.482,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.14.502,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.14.503,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.14.504,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.14.505,,0,07/19/09,2,1,0,0,0,0,0,,
1.5.8.209,,0,06/23/09,2,1,0,0,0,0,0,,
1.5.8.207,,0,06/23/09,2,1,0,0,0,0,0,,
1.5.8.179,,0,06/23/09,2,1,0,0,0,0,0,,
1.5.8.180,,0,06/23/09,2,1,0,0,0,0,0,,
1.5.8.203,,0,06/23/09,2,1,0,0,0,0,0,,
1.5.8.205,,0,06/23/09,2,1,0,0,0,0,0,,
1.5.8.198,,0,06/25/09,2,1,0,0,0,0,0,,
1.5.3.21,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.21A,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.41,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.29,17,14,05/20/09,2,1,0,0,0,0,0,,
1.5.3.30A,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.30,,1,05/20/09,2,1,0,0,0,0,0,,
1.5.3.38,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.31,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.32,,7,05/20/09,2,1,0,0,0,0,0,,
1.5.3.27,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.9,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.44,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.24,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.25A,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.25,20+,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.26,20+,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.39,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.12,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.13,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.3,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.18,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.17,,0,05/20/09,2,1,0,0,0,0,0,,
1.5.3.2,,0,05/22/09,2,1,0,0,0,0,0,,
1.5.3.14,,0,05/22/09,2,1,0,0,0,0,0,,
1.5.3.23,,0,05/22/09,2,1,0,0,0,0,0,,
1.5.3.11,,0,05/22/09,2,1,0,0,0,0,0,,
1.5.3.72A,,0,05/28/09,2,1,0,0,0,0,0,,
1.5.3.73,,0,05/28/09,2,1,0,0,0,0,0,,
1.5.4.140,,0,06/01/2009,2,1,0,0,0,0,0,,
1.5.4.146,,0,06/02/2009,2,1,0,0,0,0,0,,
1.5.4.145,,0,06/02/2009,2,1,0,0,0,0,0,,
1.5.4.150,,0,06/03/2009,2,1,0,0,0,0,0,,
1.5.4.149,,0,06/03/2009,2,1,0,0,0,0,0,,
1.5.4.148,,0,06/03/2009,2,1,0,0,0,0,0,,
1.5.4.155,,0,06/04/2009,2,1,0,0,0,0,0,,
1.5.4.152,,0,06/04/2009,2,1,0,0,0,0,0,,
1.5.11.642,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.11.719,,0,07/02/2009,2,1,0,0,0,0,0,,
1.5.11.720,,0,07/02/2009,2,1,0,0,0,0,0,,
1.5.8.217,,0,07/02/2009,2,1,0,0,0,0,0,,
1.5.8.218,,0,07/10/2009,2,1,0,0,0,0,0,,
1.5.8.214,,0,07/13/09,2,1,0,0,0,0,0,,
1.5.8.206,,0,07/13/09,2,1,0,0,0,0,0,,
1.5.8.208,,0,07/13/09,2,1,0,0,0,0,0,,
1.5.19.11,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.12,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.9,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.6,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.51,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.52A,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.50,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.8,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.21,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.5,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.23,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.25,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.26,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.47,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.48,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.49,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.38,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.18,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.16,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.37,,0,06/26/09,2,1,0,0,0,0,0,,
1.5.19.22,,0,06/30/09,2,1,0,0,0,0,0,,
1.5.19.4,,0,06/30/09,2,1,0,0,0,0,0,,
1.5.8.204,,0,06/23/09,2,1,0,0,0,0,0,,
1.5.8.201,,0,06/23/09,2,1,0,0,0,0,0,,
1.5.8.202,,0,06/23/09,2,1,0,0,0,0,0,,
1.5.8.199,,0,06/23/09,2,1,0,0,0,0,0,,
1.5.19.35,,0,06/30/09,2,1,0,0,0,0,0,,
1.5.19.52,,0,06/30/09,2,1,0,0,0,0,0,,
1.5.19.55,,0,06/30/09,2,1,0,0,0,0,0,,
1.5.19.53,,0,06/30/09,2,1,0,0,0,0,0,,
1.5.19.15,,0,06/30/09,2,1,0,0,0,0,0,,
1.5.19.27,,0,06/30/09,2,1,0,0,0,0,0,,
1.5.19.33,,0,06/30/09,2,1,0,0,0,0,0,,
1.5.19.40,,0,06/30/09,2,1,0,0,0,0,0,,
1.5.3.13,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.12,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.25,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.40,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.21,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.27,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.26,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.2,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.14,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.5,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.18,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.17,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.22,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.29,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.30,,0,10/20/09,2,1,0,0,0,0,0,,
1.5.3.43,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.41,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.38,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.39,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.53,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.67,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.45,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.44,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.42,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.57,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.23,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.25A,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.30A,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.32,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.31,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.3,,0,10/21/09,2,1,0,0,0,0,0,,
1.5.3.72,,0,10/26/09,2,1,0,0,0,0,0,,
1.5.3.70,,0,10/26/09,2,1,0,0,0,0,0,,
1.5.3.74,,0,10/26/09,2,1,0,0,0,0,0,,
1.5.3.16,,0,10/26/09,2,1,0,0,0,0,0,,
1.5.3.55,,0,10/26/09,2,1,0,0,0,0,0,,
1.5.3.63,,0,10/26/09,2,1,0,0,0,0,0,,
1.5.3.19,,0,10/26/09,2,1,0,0,0,0,0,,
1.5.3.54,,0,10/26/09,2,1,0,0,0,0,0,,
1.5.3.75,,0,10/26/09,2,1,0,0,0,0,0,,
1.5.3.69,,0,10/27/09,2,1,0,0,0,0,0,,
1.5.3.56,,0,10/27/09,2,1,0,0,0,0,0,,
1.5.3.60,,0,10/27/09,2,1,0,0,0,0,0,,
1.5.3.62,,0,10/27/09,2,1,0,0,0,0,0,,
1.5.3.65,,0,10/27/09,2,1,0,0,0,0,0,,
1.5.3.59,,0,10/27/09,2,1,0,0,0,0,0,,
1.5.4.145,,0,11/05/2009,2,1,0,0,0,0,0,,
1.5.4.146,,0,11/09/2009,2,1,0,0,0,0,0,,
1.5.4.141,,0,11/09/2009,2,1,0,0,0,0,0,,
1.5.4.150,,0,11/10/2009,2,1,0,0,0,0,0,,
1.5.4.156,,0,11/10/2009,2,1,0,0,0,0,0,,
1.5.4.149,,0,11/10/2009,2,1,0,0,0,0,0,,
1.5.4.148,,0,11/10/2009,2,1,0,0,0,0,0,,
1.5.4.155,,0,11/10/2009,2,1,0,0,0,0,0,,
1.5.4.151,,0,11/10/2009,2,1,0,0,0,0,0,,
1.5.4.153,,0,11/11/2009,2,1,0,0,0,0,0,,
1.5.8.203,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.201,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.204,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.202,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.208,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.209,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.199,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.205,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.207,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.179,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.180,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.206,,0,11/20/09,2,1,0,0,0,0,0,,
1.5.8.215,,0,12/01/2009,2,1,0,0,0,0,0,,
1.5.8.218,,0,12/02/2009,2,1,0,0,0,0,0,,
1.5.8.214,,0,12/02/2009,2,1,0,0,0,0,0,,
1.5.8.187,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.188,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.219,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.221,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.189,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.195,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.183,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.185,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.186,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.184,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.192,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.190,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.220,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.8.191,,0,12/03/2009,2,1,0,0,0,0,0,,
1.5.9.118,,0,12/10/2009,2,1,0,0,0,0,0,,
1.5.9.110,,0,12/11/2009,2,1,0,0,0,0,0,,
1.5.9.124,,0,12/13/09,2,1,0,0,0,0,0,,
1.5.9.112,,0,12/13/09,2,1,0,0,0,0,0,,
1.5.9.119,,0,12/13/09,2,1,0,0,0,0,0,,
1.5.9.115,,0,12/13/09,2,1,0,0,0,0,0,,
1.5.10.120,,0,12/16/09,2,1,0,0,0,0,0,,
1.5.22.95,,0,01/28/11,2,1,0,0,0,0,0,,
1.5.22.31,,0,01/28/11,2,1,0,0,0,0,0,,
1.5.22.30,,0,01/28/11,2,1,0,0,0,0,0,,
1.5.11.49A,,0,01/18/11,2,1,0,0,0,0,0,,
1.5.11.736,1,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.732,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.716,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.743,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.700,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.727,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.719,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.682,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.672,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.659,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.765,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.695,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.631,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.629,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.752,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.723,,0,01/20/11,2,1,0,0,0,0,0,,
1.5.11.691,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.677,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.678,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.680,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.754,,0,01/24/11,2,1,0,0,0,0,0,,
