type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.28.4-1, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.28.4-1,-16.5580601990565,-71.4719674329132,-1960583.93689548,2843526.18182446,False, , ,0, , , , , , 
TRACK,1.28.4-1,-16.55863192759964,-71.47222507601856,-1960647.81931418,2843489.43201395,False, , ,0, , , , , , 
TRACK,1.28.4-1,-16.55938686248014,-71.47233297411073,-1960735.13375637,2843467.22730788,False, , ,0, , , , , , 
TRACK,1.28.4-1,-16.55968645593685,-71.47217852807859,-1960772.29915984,2843480.76643988,False, , ,0, , , , , , 
TRACK,1.28.4-1,-16.56050080547613,-71.47165979565084,-1960874.58307572,2843528.7757362,False, , ,0, , , , , , 
TRACK,1.28.4-1,-16.56116306468827,-71.47069888431885,-1960964.63832065,2843628.89579213,False, , ,0, , , , , , 
TRACK,1.28.4-1,-16.56093341779393,-71.46885629805185,-1960961.15582083,2843840.70719758,False, , ,0, , , , , , 
TRACK,1.28.4-1,-16.56044204534973,-71.46892744022664,-1960902.52099656,2843839.14353807,False, , ,0, , , , , , 
TRACK,1.28.4-1,-16.55884251201769,-71.47066564491001,-1960692.44068694,2843663.3412824,False, , ,0, , , , , , 
TRACK,1.28.4-2, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.28.4-2,-16.55782616536947,-71.46782684985469,-1960609.23427486,2843998.4354604,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55849199263267,-71.46744604493536,-1960692.31396384,2844032.78078238,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55882944684105,-71.46734940034899,-1960733.19175288,2844039.2695936,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55922251032989,-71.4668020607314,-1960786.35040716,2844096.09056796,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55929340950504,-71.46649205145732,-1960798.63352837,2844130.27982199,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55947394575167,-71.46625828132463,-1960822.82506265,2844154.38073146,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55900811970486,-71.46612929784743,-1960769.74277259,2844175.15556615,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55836154477112,-71.4656635005131,-1960699.72060458,2844236.48474461,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55802461508262,-71.46568984794294,-1960659.80044768,2844237.95455718,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55686448911307,-71.4657599116222,-1960522.60958775,2844245.35531764,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55640807829153,-71.4660092857127,-1960465.80815316,2844223.13297931,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55595172857013,-71.4664028997164,-1960407.174828,2844184.56551178,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.5556991486731,-71.46713820170908,-1960368.12491226,2844104.58674186,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55657612819109,-71.46779712067355,-1960462.75445294,2844018.33044255,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55709645400755,-71.46785038517128,-1960523.20508238,2844005.41612243,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55768435694782,-71.4681508727891,-1960588.44245887,2843963.59558725,False, , ,0, , , , , , 
TRACK,1.28.4-2,-16.55785711904322,-71.46816757174291,-1960608.5261904,2843959.41937969,False, , ,0, , , , , , 
TRACK,1.28.4-3, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.28.4-3,-16.55768500533457,-71.46816612033318,-1960588.32421174,2843961.85933157,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55742421678907,-71.46805668242784,-1960559.08133452,2843977.70746313,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55709753126036,-71.46787371570235,-1960523.03415793,2844002.75830739,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55658377401216,-71.46782117695389,-1960463.34598191,2844015.50354529,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55566340364124,-71.46714354121001,-1960363.85735072,2844104.45426865,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55467356742225,-71.46721730810258,-1960246.6265312,2844109.18091775,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55475428625974,-71.46761947413607,-1960250.98227629,2844062.54377899,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55466869989435,-71.46808766809981,-1960234.95811732,2844010.62341541,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55427369748288,-71.46881289500944,-1960179.306112,2843933.66829389,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55414220937071,-71.468921375934,-1960162.47550389,2843923.11416216,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55363396559891,-71.46940254131272,-1960096.63157886,2843875.31029953,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55352314796483,-71.46974287843455,-1960079.27401674,2843838.2109469,False, , ,0, , , , , , 
TRACK,1.28.4-3,-16.55330947520947,-71.47043001151704,-1960045.4124172,2843763.17517898,False, , ,0, , , , , , 
