"type,ident,lat,long,y_proj,x_proj,comment,display,symbol,unused1,dist,prox_index,color,altitude,depth,temp,time,wpt_class,sub_class,attrib,link,state,country,city,address,facility,crossroad,unused2,ete,dtype,model,filename,ltime"
"WAYPOINT,1.3.39.7,-16.36375404011538,-71.54396833992203,8189126.93599846,228239.08560218, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.8,-16.36367976210229,-71.5439539370625,8189135.17863229,228240.522117193, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.9,-16.36360375680463,-71.54395393680673,8189143.59322502,228240.41681569, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.10,-16.36350529544216,-71.54394493489352,8189154.5059856,228241.242539063, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.11,-16.36342238055968,-71.54395213589007,8189163.67590786,228240.357956171, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.12,-16.3633481025791,-71.54393053183837,8189171.92817175,228242.564178015, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.13,-16.36325309602082,-71.54391432869991,8189182.46808258,228244.164398895, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.14,-16.36315117983009,-71.54391252805874,8189193.75369394,228244.215630643, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.15,-16.36306135465923,-71.54391252763179,8189203.69829273,228244.091201728, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.16,-16.3629490742096,-71.54387652103236,8189216.17709931,228247.784194399, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.17,-16.3628644319087,-71.54388912295852,8189225.53103931,228246.319941232, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.18,-16.36277287891128,-71.54388552023391,8189235.67174568,228246.578155082, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.19,-16.3626830545088,-71.54387651841867,8189245.62830114,228247.415850583, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.20,-16.36258459314384,-71.54386211566678,8189256.54828495,228248.818862499, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.21,-16.36246022079871,-71.54385311378698,8189270.32966297,228249.608696717, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.22,-16.36247922251702,-71.54366588176535,8189268.47643882,228269.647461816, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.23,-16.36250686093968,-71.54355246232686,8189265.56828984,228281.808675371, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.24,-16.36261395937524,-71.54355606313486,8189253.7065449,228281.572185576, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.25,-16.36271414818131,-71.54356866546088,8189242.59772791,228280.363990999, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.26,-16.36279188087299,-71.54357406649552,8189233.98467269,228279.894398968, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.27,-16.36290416142252,-71.54359927099789,8189221.52031364,228277.35597173, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.28,-16.36301816945039,-71.54361547393579,8189208.87674503,228275.782078372, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.29,-16.36311305532379,-71.54365847745889,8189198.31434888,228271.317101437, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.30,-16.3632547015559,-71.54364587551125,8189182.64947068,228272.860331076, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.31,-16.36339289301552,-71.54366027829248,8189167.33094694,228271.5123664, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.32,-16.36350344665159,-71.54367828170317,8189155.06740537,228269.741255261, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.33,-16.36361227244626,-71.54366928032911,8189143.03128,228270.854162904, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.34,-16.36373664493693,-71.54367108099156,8189129.25952012,228270.834036529, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.35,-16.36389729256283,-71.54368008284229,8189111.4620849,228270.094478433, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.36,-16.36399057181759,-71.54367828269771,8189101.13749215,228270.416142359, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.37,-16.36412876332354,-71.54368908496961,8189085.82377791,228269.453034218, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.38,-16.36430323029385,-71.54371248974883,8189066.47712499,228267.193181187, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.39,-16.36441723821709,-71.54386191733413,8189053.65532223,228251.379644407, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.40,-16.36219049092075,-71.54384643209605,8189300.20055416,228249.949125363, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.41,-16.3619653752684,-71.54384204615352,8189325.12910649,228250.105996295, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.42,-16.36197379117084,-71.54370829222914,8189324.37630082,228264.41408318, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.43,-16.36197799923,-71.54354384082292,8189324.13039937,228281.997469139, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.44,-16.36211054390133,-71.54353287754233,8189309.47096894,228283.352924121, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.45,-16.36219890700984,-71.54351533614985,8189299.7117029,228285.35027467, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.46,-16.36230410116904,-71.54352849239908,8189288.04800082,228284.089799817, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.47,-16.36226623111015,-71.5436556682716,8189292.07050161,228270.444030244, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.48,-16.36224729626405,-71.54373460542348,8189294.06119607,228261.98052901, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.49,-16.36200955613357,-71.5442257671894,8189319.72445689,228209.152796903, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.50,-16.36231041070866,-71.54439241297435,8189286.19368853,228191.757650197, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.51,-16.3632301743355,-71.54464412344349,8189184.02924262,228166.128248696, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.52,-16.36197659902377,-71.54499053138203,8189322.34979075,228127.364473669, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.53,-16.36197343592555,-71.54469690206437,8189323.09293543,228158.744982452, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.54,-16.36219818605513,-71.54550191037752,8189297.13326168,228073.012388281, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.55,-16.36287017543006,-71.54546754441347,8189222.78284779,228077.617372977, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.56,-16.36298440163864,-71.54547085261574,8189210.13235478,228077.422157273, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.57,-16.3630954547406,-71.54548408144675,8189197.81987785,228076.162171534, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.58,-16.36320326373541,-71.54548583990622,8189185.88191335,228076.123706205, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.59,-16.36330391071669,-71.54547299666767,8189174.75640771,228077.636019697, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.60,-16.3634066114445,-71.5454858421828,8189163.36914059,228076.405428551, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.61,-16.36350934720266,-71.54548378323489,8189151.99794785,228076.767956428, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.62,-16.36355669255847,-71.54547532477579,8189146.76763324,228077.737692001, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.63,-16.36364461912111,-71.54549506333615,8189137.00679606,228075.749853565, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.64,-16.36372848777629,-71.5454908347952,8189127.72729811,228076.318118854, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.65,-16.36379747640794,-71.54549929454537,8189120.07819179,228075.509560871, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.66,-16.36389081408688,-71.5455049349272,8189109.73715925,228075.036116669, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.67,-16.3638042388926,-71.54561631073636,8189119.17285308,228063.011644682, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.68,-16.36376771456202,-71.54569808036493,8189123.10701245,228054.221033841, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.69,-16.36370684079887,-71.54581650526947,8189129.68783453,228041.478743903, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.70,-16.3636071458446,-71.54580085485829,8189140.74609096,228043.013282693, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.71,-16.36349487020228,-71.54579239447325,8189153.18753758,228043.761868736, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.72,-16.36339612173717,-71.54577265570286,8189164.14648047,228045.734710821, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.73,-16.36328384596714,-71.54577265451285,8189176.57661491,228045.579136446, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.74,-16.36317698092665,-71.54578534160518,8189188.39073567,228044.074872969, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.75,-16.36307552713666,-71.54576419289542,8189199.6510739,228046.194671996, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.76,-16.36288749880896,-71.54576278051546,8189220.46971821,228046.084888052, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.77,-16.36287126694582,-71.54567960054153,8189222.37812099,228054.953126377, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.78,-16.36285097672758,-71.54560769903479,8189224.72072443,228062.610231629, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.79,-16.3629456628248,-71.54602641840644,8189213.67735355,228017.986440008, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.80,-16.36304576404285,-71.54603628857439,8189202.5818568,228017.070290381, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.81,-16.36309851994216,-71.5460503875503,8189196.72233326,228015.636480418, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.82,-16.3632013263912,-71.54606871671082,8189185.31601117,228013.819942315, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.83,-16.36330819114903,-71.54608704607219,8189173.46038984,228012.009014312, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.84,-16.3634258772513,-71.54612511304583,8189160.38029908,228008.103435647, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.85,-16.36357467614694,-71.54614485278172,8189143.88022731,228006.199929337, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.86,-16.36353679854551,-71.54625199908926,8189147.93020576,227994.695023161, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.87,-16.36345969121344,-71.54641412812784,8189156.24970015,227977.258844732, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.88,-16.36334471035677,-71.54638311004084,8189169.02085973,227980.414733517, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.89,-16.3632405512409,-71.54635632215231,8189180.58826994,227983.133490957, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.90,-16.36313233378065,-71.5463492713448,8189192.5785509,227983.737013847, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.91,-16.36302005788415,-71.54636054816916,8189204.9936009,227982.375948609, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.92,-16.36288208002188,-71.54638451296819,8189220.23714434,227979.623069391, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.93,-16.36291048889449,-71.54626044899007,8189217.25811267,227992.923139202, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.94,-16.36291995940493,-71.54614766320236,8189216.36065199,228004.991460699, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.95,-16.36265277855087,-71.54633599213882,8189245.68826277,227984.491202874, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.96,-16.36255032593885,-71.54632161665323,8189257.05012033,227985.885635162, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.97,-16.36245772450591,-71.546311348163,8189267.31584631,227986.854753398, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.98,-16.36235330126019,-71.54631134677453,8189278.87662556,227986.710067264, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.99,-16.36224296768143,-71.54629491778434,8189291.11373977,227988.313066106, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.100,-16.3621385445972,-71.54629286275171,8189302.67725076,227988.387889031, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.101,-16.36202032982746,-71.54628464748511,8189315.7758984,227989.102028546, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.102,-16.36182724482819,-71.5463072318075,8189337.12224414,227986.420276748, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.103,-16.36181936497465,-71.546212774756,8189338.12110747,227996.505511339, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.104,-16.36182133628907,-71.54612037118939,8189338.02658635,228006.384918774, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.105,-16.36179769468241,-71.54597663162201,8189340.83641843,228021.715919823, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.106,-16.36190999928606,-71.54597868691188,8189328.40034137,228021.651977958, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.107,-16.36200457147492,-71.54597868842629,8189317.93018264,228021.782966574, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.108,-16.36212081629286,-71.54598279705087,8189305.05513213,228021.505018293, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.109,-16.36223903112039,-71.54599922614402,8189291.94548436,228019.912917583, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.110,-16.36237694843501,-71.54601154859191,8189276.66005752,228018.787086882, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.111,-16.36248181831514,-71.54604013778412,8189265.01155616,228015.876742148, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.112,-16.36255387679809,-71.54600463708876,8189257.08144092,228019.771199582, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.113,-16.36260497237468,-71.54601419592827,8189251.41181298,228018.820356481, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.114,-16.36267047961626,-71.54602102405448,8189244.15031499,228018.181375564, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.115,-16.36273336650522,-71.54603467939677,8189237.16977674,228016.80902915, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.116,-16.36266916687811,-71.54621901428338,8189244.03054107,227997.017208429, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.117,-16.36210055931144,-71.54649508748703,8189306.61183167,227966.720182974, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.118,-16.36223288371015,-71.54652239853058,8189291.92552068,227963.984556609, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.119,-16.36234555616858,-71.54652786215675,8189279.44414821,227963.556859434, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.120,-16.36243464585127,-71.54654288356994,8189269.56084326,227962.074858501, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.121,-16.36253683697302,-71.54656200160135,8189258.22158109,227960.173162411, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.122,-16.3626521306163,-71.54657702364004,8189245.43721339,227958.727448297, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.123,-16.36277266385426,-71.54658931468764,8189232.07642303,227957.580909553, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.124,-16.36287291964982,-71.54657587670985,8189220.99502173,227959.15631066, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.125,-16.36295315328851,-71.54657816899072,8189212.10922239,227959.022597268, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.126,-16.36304767498045,-71.54658504347736,8189201.63544451,227958.41893293, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.127,-16.36314219650716,-71.54660108190095,8189191.14941163,227956.835777019, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.128,-16.36326639358954,-71.54661253893012,8189177.38410985,227955.783475099, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.129,-16.36334992459412,-71.54661024941872,8189168.13939234,227956.144067687, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.130,-16.36334223387337,-71.54670409667686,8189168.86514585,227946.102489341, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.131,-16.36324122585706,-71.54675123126189,8189179.98469413,227940.924356926, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.132,-16.36314926366989,-71.54677636900244,8189190.132233,227938.109915341, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.133,-16.36306936221381,-71.54679207968347,8189198.95714498,227936.319821252, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.134,-16.36296684725487,-71.54680464754422,8189210.28982551,227934.834276816, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.135,-16.36278019557829,-71.54678903937611,8189230.97508778,227936.243625849, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.136,-16.36267082783433,-71.54677021428293,8189243.10849173,227938.104038121, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.137,-16.36261585172836,-71.54677220544866,8189249.19227357,227937.814944146, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.138,-16.36251049333414,-71.54676802073817,8189260.86219034,227938.116071394, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.139,-16.36243524034122,-71.54672305263571,8189269.25373546,227942.818136566, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.140,-16.36233992019412,-71.54668226748578,8189279.8613274,227947.045269589, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.141,-16.36220001513662,-71.54681343521648,8189295.17465489,227932.831186237, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.142,-16.36211386501034,-71.5468942401864,8189304.60417867,227924.074740987, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.143,-16.3620427915108,-71.54693913138115,8189312.41265703,227919.177891954, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.144,-16.36199325491389,-71.54699973534407,8189317.81572102,227912.631439691, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.145,-16.36194371832297,-71.54705809468157,8189323.22178936,227906.32490375, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.146,-16.36185972455499,-71.54698402047981,8189332.62002376,227914.125892736, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.147,-16.36171111951886,-71.54688525435867,8189349.20449046,227924.476485747, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.148,-16.36173911916153,-71.54681118232935,8189346.20383319,227932.432618814, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.149,-16.3618317296434,-71.54678200388634,8189335.98993149,227935.679865994, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.150,-16.36183603832092,-71.54670568679735,8189335.61512315,227943.843095186, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.151,-16.36191141919067,-71.5466630402738,8189327.32676145,227948.505988703, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.152,-16.36195234094354,-71.5465934576395,8189322.88946791,227956.000179403, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.153,-16.36206433307437,-71.54667426603436,8189310.38251107,227947.518224951, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.154,-16.36212873105457,-71.54673037589079,8189303.17781399,227941.610189291, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.155,-16.36235943047174,-71.54689620070143,8189277.4148027,227924.205862203, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.156,-16.362293135554,-71.54697496464655,8189284.64887017,227915.695121728, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.157,-16.3622069523323,-71.54705649145095,8189294.08108476,227906.861471396, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.158,-16.36211148793178,-71.54714216350561,8189304.5352712,227897.571866609, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.159,-16.36158808615124,-71.54706141677598,8189362.58966682,227905.476430382, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.160,-16.36165816681994,-71.54709857842889,8189354.78120364,227901.601579613, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.161,-16.36173439494887,-71.54713702163005,8189346.29043236,227897.598280851, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.162,-16.36180816382981,-71.54719084153585,8189338.05132819,227891.948013707, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.163,-16.3619261944093,-71.5472626019787,8189324.88794049,227884.441565049, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.164,-16.36166554003502,-71.54730360109899,8189353.69028249,227879.697666208, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.165,-16.3615389014372,-71.54732025662965,8189367.688236,227877.741707217, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.166,-16.36215451118634,-71.54740975578189,8189299.41367314,227869.029643281, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.167,-16.36220338067339,-71.54734750774783,8189294.08668013,227875.750906503, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.168,-16.36225043958972,-71.54731921371605,8189288.91465088,227878.840442411, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.169,-16.36228663891389,-71.54728903311087,8189284.94742313,227882.116557558, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.170,-16.36235360769172,-71.54723244443552,8189277.60905857,227888.258019087, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.171,-16.36208573082571,-71.54754934347407,8189306.84140326,227854.014203825, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.172,-16.36200790343082,-71.54755311441511,8189315.4526885,227853.503145427, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.173,-16.36194093620012,-71.54753047694483,8189322.89701489,227855.829854829, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.174,-16.36184138953924,-71.54753613380098,8189333.91033187,227855.087081224, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.175,-16.36172374408374,-71.54751160900678,8189346.96781516,227857.54520252, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.176,-16.36242599546283,-71.54772289399634,8189268.93789565,227835.936245, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.177,-16.3623445475373,-71.54775873289317,8189277.90704819,227831.992534384, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.178,-16.3622667198728,-71.54777759444498,8189286.49814519,227829.868488255, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.39.179,-16.36218165258878,-71.5477907968242,8189295.89832915,227828.339281374, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
