type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,
TRACK,1.7.8-8,-16.44520766,-71.56670397,8180078.438,225923.1367,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44522274,-71.566627,8180076.873,225931.3818,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44523345,-71.56657134,8180075.762,225937.3429,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44523763,-71.56649998,8180075.397,225944.9728,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44524176,-71.56641531,8180075.055,225954.0252,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44525019,-71.56632444,8180074.244,225963.7465,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44525442,-71.56624981,8180073.877,225971.726,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44527359,-71.56617081,8180071.862,225980.1927,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44531815,-71.56601348,8180067.141,225997.0655,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44534565,-71.56594641,8180064.187,226004.2701,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44538783,-71.56586184,8180059.633,226013.3641,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44536663,-71.56582357,8180062.031,226017.4239,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44528161,-71.56564594,8180071.685,226036.2821,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44508065,-71.56581291,8180093.708,226018.1606,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44502893,-71.56586678,8180099.361,226012.3329,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44497938,-71.56582348,8180104.906,226016.8889,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44506348,-71.56576539,8180095.673,226023.2141,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44511723,-71.56571849,8180089.786,226028.2997,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44526455,-71.56560351,8180073.631,226040.7919,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44514762,-71.56534405,8180086.929,226068.3491,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.4450864,-71.5652397,8180093.848,226079.4119,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44502278,-71.56525416,8180100.872,226077.777,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44495032,-71.56529238,8180108.842,226073.5919,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44487735,-71.5653503,8180116.842,226067.3012,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44481356,-71.5654625,8180123.752,226055.2242,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44474403,-71.56561355,8180131.246,226038.9884,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44468677,-71.56576235,8180137.384,226023.0092,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44461982,-71.56589411,8180144.617,226008.8375,False, , ,0, , , , , , ,
TRACK,1.7.8-8,-16.44449987,-71.56605874,8180157.674,225991.0801,False, , ,0, , , , , , ,
TRACK,1.7.8-9, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-9,-16.44556265,-71.56697619,8180038.767,225894.5512,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44569645,-71.56697023,8180023.962,225895.3757,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44580427,-71.56695715,8180012.042,225896.9248,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44582625,-71.56687419,8180009.722,225905.8194,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44580928,-71.5668461,8180011.639,225908.7966,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44575341,-71.56679533,8180017.892,225914.1426,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.4457024,-71.56672124,8180023.64,225921.9861,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44563907,-71.56666006,8180030.735,225928.4343,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44555334,-71.56662205,8180040.278,225932.3743,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44547688,-71.56661997,8180048.746,225932.4899,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44542736,-71.56660222,8180054.252,225934.316,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44536045,-71.56656122,8180061.716,225938.6027,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44528288,-71.56653829,8180070.335,225940.9434,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.4452774,-71.56656172,8180070.91,225938.4324,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44527415,-71.56660083,8180071.216,225934.25,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44525723,-71.56669258,8180072.965,225924.4232,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44523274,-71.56677453,8180075.566,225915.6333,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44515831,-71.56690067,8180083.635,225902.0514,False, , ,0, , , , , , ,
TRACK,1.7.8-9,-16.44540042,-71.56691139,8180056.816,225901.2462,False, , ,0, , , , , , ,
TRACK,1.7.8-10, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-10,-16.44580766,-71.56558559,8180013.527,226043.4688,False, , ,0, , , , , , ,
TRACK,1.7.8-10,-16.44574784,-71.56550501,8180020.258,226051.9941,False, , ,0, , , , , , ,
TRACK,1.7.8-10,-16.4453088,-71.56563732,8180068.687,226037.2421,False, , ,0, , , , , , ,
TRACK,1.7.8-10,-16.44541413,-71.56590296,8180056.665,226009.0075,False, , ,0, , , , , , ,
TRACK,1.7.8-10,-16.4456833,-71.56569315,8180027.149,226031.803,False, , ,0, , , , , , ,
TRACK,1.7.8-11, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-11,-16.44515161,-71.56523863,8180086.63,226079.6179,False, , ,0, , , , , , ,
TRACK,1.7.8-11,-16.44523907,-71.56547478,8180076.627,226054.51,False, , ,0, , , , , , ,
TRACK,1.7.8-11,-16.44526363,-71.56550568,8180073.866,226051.2427,False, , ,0, , , , , , ,
TRACK,1.7.8-11,-16.44528846,-71.56552368,8180071.092,226049.3545,False, , ,0, , , , , , ,
TRACK,1.7.8-11,-16.44532825,-71.56554677,8180066.655,226046.9439,False, , ,0, , , , , , ,
TRACK,1.7.8-11,-16.44538828,-71.56555428,8180059.999,226046.2253,False, , ,0, , , , , , ,
TRACK,1.7.8-11,-16.44547817,-71.56554116,8180050.066,226047.7533,False, , ,0, , , , , , ,
TRACK,1.7.8-11,-16.44556479,-71.56552816,8180040.493,226049.2636,False, , ,0, , , , , , ,
TRACK,1.7.8-11,-16.44570449,-71.56548235,8180025.089,226054.355,False, , ,0, , , , , , ,
TRACK,1.7.8-11,-16.44561023,-71.56517823,8180035.936,226086.715,False, , ,0, , , , , , ,
TRACK,1.7.8-12, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-12,-16.44584181,-71.56544664,8180009.934,226058.3628,False, , ,0, , , , , , ,
TRACK,1.7.8-12,-16.44611391,-71.56538722,8179979.889,226065.0936,False, , ,0, , , , , , ,
TRACK,1.7.8-12,-16.44613611,-71.56528473,8179977.571,226076.0752,False, , ,0, , , , , , ,
TRACK,1.7.8-12,-16.44614372,-71.56514549,8179976.916,226090.9617,False, , ,0, , , , , , ,
TRACK,1.7.8-12,-16.44590742,-71.56516692,8180003.049,226088.3411,False, , ,0, , , , , , ,
TRACK,1.7.8-12,-16.44575107,-71.56517796,8180020.344,226086.9416,False, , ,0, , , , , , ,
TRACK,1.7.8-12,-16.44562387,-71.56518213,8180034.421,226086.3169,False, , ,0, , , , , , ,
TRACK,1.7.8-12,-16.44572923,-71.56548573,8180022.345,226054.0279,False, , ,0, , , , , , ,
TRACK,1.7.8-13, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-13,-16.44629981,-71.56537993,8179959.318,226066.1336,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44650398,-71.56548536,8179936.57,226055.1555,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44649647,-71.5655084,8179937.371,226052.6832,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44656511,-71.56566203,8179929.563,226036.3665,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.4466169,-71.56567256,8179923.815,226035.3143,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44677182,-71.56541765,8179907.009,226062.7666,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44687477,-71.56524279,8179895.848,226081.5932,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44675791,-71.56519555,8179908.85,226086.4763,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44662592,-71.56515947,8179923.512,226090.1454,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44649814,-71.56515051,8179937.671,226090.9238,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44632667,-71.56514151,8179956.667,226091.6442,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44616413,-71.56514791,8179974.653,226090.7322,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44615499,-71.56527976,8179975.487,226076.6324,False, , ,0, , , , , , ,
TRACK,1.7.8-13,-16.44615851,-71.56537325,8179974.971,226066.6488,False, , ,0, , , , , , ,
TRACK,1.7.8-14, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-14,-16.4470156,-71.56591459,8179879.346,226010.0149,False, , ,0, , , , , , ,
TRACK,1.7.8-14,-16.44725743,-71.56542686,8179853.233,226062.4645,False, , ,0, , , , , , ,
TRACK,1.7.8-14,-16.44712482,-71.56534921,8179868.02,226070.5737,False, , ,0, , , , , , ,
TRACK,1.7.8-14,-16.44702273,-71.56529698,8179879.394,226076.0106,False, , ,0, , , , , , ,
TRACK,1.7.8-14,-16.44689447,-71.56524213,8179893.668,226081.6914,False, , ,0, , , , , , ,
TRACK,1.7.8-14,-16.44663631,-71.56566187,8179921.68,226036.4833,False, , ,0, , , , , , ,
TRACK,1.7.8-14,-16.44667374,-71.56568976,8179917.499,226033.5561,False, , ,0, , , , , , ,
TRACK,1.7.8-14,-16.44663079,-71.56585799,8179922.027,226015.5216,False, , ,0, , , , , , ,
TRACK,1.7.8-15, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-15,-16.44668473,-71.56677675,8179914.809,225917.436,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44678659,-71.5668023,8179903.497,225914.8499,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44686133,-71.56682841,8179895.187,225912.1646,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44699846,-71.56687249,8179879.944,225907.648,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44717275,-71.56687773,8179860.642,225907.3332,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44752806,-71.56686517,8179821.321,225909.1744,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44763376,-71.56685087,8179809.638,225910.8505,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.4476186,-71.56656377,8179811.706,225941.5035,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44729808,-71.56648482,8179847.298,225949.4882,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44745547,-71.56610529,8179830.388,225990.2589,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44749436,-71.56603869,8179826.173,225997.4283,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44751255,-71.56601278,8179824.194,226000.2219,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44764208,-71.56574648,8179810.214,226028.8565,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44728322,-71.56545236,8179850.344,226059.7759,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44706047,-71.56593379,8179874.353,226008.0272,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44731132,-71.56602174,8179846.461,225998.9819,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44730183,-71.56604592,8179847.478,225996.3859,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44704788,-71.56595322,8179875.719,226005.9327,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44698156,-71.5662265,8179882.692,225976.6423,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44693872,-71.56621332,8179887.453,225977.9906,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44702297,-71.56594468,8179878.49,226006.8109,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44662682,-71.56587969,8179922.436,226013.1971,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44661345,-71.56609163,8179923.629,225990.5344,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44660273,-71.56618855,8179924.684,225980.165,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.446592,-71.56628827,8179925.737,225969.4958,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.4465719,-71.56639091,8179927.823,225958.5015,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44658832,-71.56660211,8179925.72,225935.959,False, , ,0, , , , , , ,
TRACK,1.7.8-15,-16.44662956,-71.5667335,8179920.975,225921.9799,False, , ,0, , , , , , ,
TRACK,1.7.8-16, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-16,-16.44641282,-71.56701,8179944.596,225892.133,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.44649688,-71.5668211,8179935.546,225912.4341,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.44651775,-71.56673007,8179933.358,225922.1891,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.4465318,-71.56647045,8179932.155,225949.9469,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.44653736,-71.5663657,8179931.682,225961.1456,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.44656771,-71.56608342,8179928.704,225991.3474,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.4465777,-71.56597183,8179927.75,226003.2843,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.44653012,-71.56596976,8179933.02,226003.4387,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.44647485,-71.56616262,8179938.878,225982.7554,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.44645147,-71.56630064,8179941.279,225967.9767,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.44644566,-71.56640343,8179941.783,225956.9863,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.44646265,-71.56655553,8179939.696,225940.7594,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.4464489,-71.5667032,8179941.018,225924.9628,False, , ,0, , , , , , ,
TRACK,1.7.8-16,-16.44629474,-71.56696039,8179957.737,225897.268,False, , ,0, , , , , , ,
TRACK,1.7.8-17, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-17,-16.44568752,-71.5685669,8180022.785,225724.7714,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44582201,-71.56861773,8180007.826,225719.5306,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44595183,-71.56869948,8179993.342,225710.9782,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44600079,-71.56873772,8179987.87,225706.9615,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.4460379,-71.56868519,8179983.833,225712.6259,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44606318,-71.56861879,8179981.124,225719.7558,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44605857,-71.56856544,8179981.706,225725.4492,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44585655,-71.56842258,8180004.266,225740.4292,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44587851,-71.56813775,8180002.222,225770.8916,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44583631,-71.56811242,8180006.928,225773.5384,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44576298,-71.56811556,8180015.043,225773.1,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.4457105,-71.56810696,8180020.864,225773.945,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44564313,-71.56810041,8180028.332,225774.5506,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.4455897,-71.56810158,8180034.246,225774.3504,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44555029,-71.56812536,8180038.577,225771.7537,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44551517,-71.56818176,8180042.388,225765.6786,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44548485,-71.56823116,8180045.678,225760.3585,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44547918,-71.56829372,8180046.221,225753.6657,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44548363,-71.56834399,8180045.661,225748.3015,False, , ,0, , , , , , ,
TRACK,1.7.8-17,-16.44539865,-71.56845742,8180054.915,225736.0623,False, , ,0, , , , , , ,
TRACK,1.7.8-18, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-18,-16.44679087,-71.56742603,8179902.177,225848.2152,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44684042,-71.56729781,8179896.865,225861.9847,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44698646,-71.56730377,8179880.688,225861.553,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44712701,-71.56730658,8179865.124,225861.4504,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44737296,-71.56734822,8179837.838,225857.3473,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.4473768,-71.56698729,8179837.902,225895.9147,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44710148,-71.56699721,8179868.37,225894.4677,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44691697,-71.56704885,8179888.728,225888.6911,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44683351,-71.56705994,8179897.952,225887.3887,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44671285,-71.56706141,8179911.309,225887.0621,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44656263,-71.56705629,8179927.947,225887.3976,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44644324,-71.56703225,8179941.198,225889.7983,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44627521,-71.56730191,8179959.436,225860.752,False, , ,0, , , , , , ,
TRACK,1.7.8-18,-16.44633021,-71.56734045,8179953.294,225856.7116,False, , ,0, , , , , , ,
TRACK,1.7.8-19, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-19,-16.4465508,-71.56702179,8179929.304,225891.0676,False, , ,0, , , , , , ,
TRACK,1.7.8-19,-16.44681902,-71.56700756,8179899.628,225892.9647,False, , ,0, , , , , , ,
TRACK,1.7.8-19,-16.44681873,-71.56703824,8179899.618,225889.6868,False, , ,0, , , , , , ,
TRACK,1.7.8-19,-16.44692303,-71.56702758,8179888.085,225890.9718,False, , ,0, , , , , , ,
TRACK,1.7.8-19,-16.44695883,-71.56689718,8179884.298,225904.9548,False, , ,0, , , , , , ,
TRACK,1.7.8-19,-16.44681667,-71.56684467,8179900.109,225910.3652,False, , ,0, , , , , , ,
TRACK,1.7.8-19,-16.44675062,-71.56683981,8179907.428,225910.7917,False, , ,0, , , , , , ,
TRACK,1.7.8-19,-16.44669932,-71.5668137,8179913.143,225913.5092,False, , ,0, , , , , , ,
TRACK,1.7.8-19,-16.4465713,-71.56674469,8179927.41,225920.7024,False, , ,0, , , , , , ,
TRACK,1.7.8-19,-16.44652124,-71.56681788,8179932.854,225912.8119,False, , ,0, , , , , , ,
TRACK,1.7.8-19,-16.44644724,-71.56698199,8179940.823,225895.174,False, , ,0, , , , , , ,
TRACK,1.7.8-20, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-20,-16.44767655,-71.56741283,8179804.138,225850.8709,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44774605,-71.56740912,8179796.449,225851.3641,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44784627,-71.56739261,8179785.376,225853.2695,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44793563,-71.56740771,8179775.462,225851.7813,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44801756,-71.5674696,8179766.307,225845.2843,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44812315,-71.5675119,8179754.56,225840.9135,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44819286,-71.56739642,8179746.998,225853.3497,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44876117,-71.566805,8179684.882,225917.3356,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44868183,-71.56668818,8179693.824,225929.7051,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44845331,-71.56641436,8179719.496,225958.6394,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44836897,-71.56650798,8179728.705,225948.5185,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44824204,-71.56662188,8179742.605,225936.1709,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44810902,-71.56677118,8179757.129,225920.0322,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.4479825,-71.56685789,8179771.018,225910.5909,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44787854,-71.56689785,8179782.474,225906.175,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44767047,-71.56692389,8179805.474,225903.1007,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44754995,-71.56694639,8179818.787,225900.5277,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44739182,-71.56697174,8179836.26,225897.597,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.44740119,-71.56734689,8179834.714,225857.5287,False, , ,0, , , , , , ,
TRACK,1.7.8-20,-16.4475269,-71.567385,8179820.745,225853.6337,False, , ,0, , , , , , ,
TRACK,1.7.8-21, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-21,-16.44790795,-71.56683068,8179779.309,225913.3934,False, , ,0, , , , , , ,
TRACK,1.7.8-21,-16.44799625,-71.56678421,8179769.597,225918.4825,False, , ,0, , , , , , ,
TRACK,1.7.8-21,-16.44815355,-71.56666227,8179752.347,225931.7308,False, , ,0, , , , , , ,
TRACK,1.7.8-21,-16.4481395,-71.56664529,8179753.925,225933.5257,False, , ,0, , , , , , ,
TRACK,1.7.8-21,-16.44806056,-71.56664899,8179762.659,225933.0196,False, , ,0, , , , , , ,
TRACK,1.7.8-21,-16.44795559,-71.56663109,8179774.306,225934.7844,False, , ,0, , , , , , ,
TRACK,1.7.8-21,-16.44785712,-71.56660643,8179785.24,225937.2805,False, , ,0, , , , , , ,
TRACK,1.7.8-21,-16.44771552,-71.56659835,8179800.928,225937.9452,False, , ,0, , , , , , ,
TRACK,1.7.8-21,-16.44764364,-71.56657547,8179808.918,225940.2881,False, , ,0, , , , , , ,
TRACK,1.7.8-21,-16.44765246,-71.56684459,8179807.577,225911.5477,False, , ,0, , , , , , ,
TRACK,1.7.8-22, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-22,-16.44764557,-71.56651324,8179808.788,225946.9402,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44767161,-71.56653327,8179805.878,225944.8363,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44790928,-71.56659519,8179779.482,225938.555,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44806455,-71.56661443,8179762.265,225936.7178,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.4481556,-71.56659947,8179752.205,225938.4438,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44821332,-71.56658686,8179745.832,225939.872,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44825048,-71.5665494,8179741.768,225943.9265,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44825228,-71.56652243,8179741.605,225946.8103,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44825023,-71.56650378,8179741.858,225948.8001,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44790011,-71.56625524,8179780.957,225974.8624,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44776967,-71.56616872,8179795.516,225983.9231,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.4479148,-71.5659637,8179779.726,226006.0316,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44767602,-71.5657745,8179806.419,226025.9097,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44765811,-71.5657911,8179808.379,226024.1115,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44751766,-71.56605958,8179823.565,225995.2296,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.44748584,-71.56609093,8179827.045,225991.8354,False, , ,0, , , , , , ,
TRACK,1.7.8-22,-16.4473392,-71.5664406,8179842.806,225954.2706,False, , ,0, , , , , , ,
TRACK,1.7.8-23, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-23,-16.44826015,-71.56649077,8179740.777,225950.2046,False, , ,0, , , , , , ,
TRACK,1.7.8-23,-16.44838192,-71.56635424,8179727.48,225964.9617,False, , ,0, , , , , , ,
TRACK,1.7.8-23,-16.44815547,-71.56616323,8179752.811,225985.0516,False, , ,0, , , , , , ,
TRACK,1.7.8-23,-16.44803627,-71.56632524,8179765.788,225967.5745,False, , ,0, , , , , , ,
TRACK,1.7.8-24, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-24,-16.44851769,-71.56765327,8179710.687,225826.3644,False, , ,0, , , , , , ,
TRACK,1.7.8-24,-16.44858709,-71.56759901,8179703.078,225832.2585,False, , ,0, , , , , , ,
TRACK,1.7.8-24,-16.44867088,-71.56750512,8179693.928,225842.4077,False, , ,0, , , , , , ,
TRACK,1.7.8-24,-16.44878772,-71.56759386,8179680.872,225833.0912,False, , ,0, , , , , , ,
TRACK,1.7.8-24,-16.44905863,-71.56734679,8179651.214,225859.8688,False, , ,0, , , , , , ,
TRACK,1.7.8-24,-16.4489501,-71.56716403,8179663.477,225879.242,False, , ,0, , , , , , ,
TRACK,1.7.8-24,-16.4488249,-71.56693163,8179677.654,225903.8965,False, , ,0, , , , , , ,
TRACK,1.7.8-24,-16.44845171,-71.56732109,8179718.443,225861.7614,False, , ,0, , , , , , ,
TRACK,1.7.8-24,-16.4482697,-71.56752584,8179738.316,225839.6304,False, , ,0, , , , , , ,
TRACK,1.7.8-24,-16.44839407,-71.56762933,8179724.406,225828.7479,False, , ,0, , , , , , ,
TRACK,1.7.8-25, , ,10000000,11015404.5, , , , , , , , , , ,
TRACK,1.7.8-25,-16.44913492,-71.56729816,8179642.833,225865.1723,False, , ,0, , , , , , ,
TRACK,1.7.8-25,-16.4492043,-71.56735163,8179635.08,225859.5569,False, , ,0, , , , , , ,
TRACK,1.7.8-25,-16.44930096,-71.56740419,8179624.307,225854.0767,False, , ,0, , , , , , ,
TRACK,1.7.8-25,-16.44941384,-71.56741846,8179611.791,225852.711,False, , ,0, , , , , , ,
TRACK,1.7.8-25,-16.44952913,-71.56737124,8179599.09,225857.9187,False, , ,0, , , , , , ,
