"UNICODE","P","D","L","V","LATITUDE","LONGITUDE","block","I_TRIAT","P_TRIAT","FECHA","CICLO"
"1.24.1.1",1,24,"1","1",-16.4467816664597,-71.6003432157699,"1",NA,NA,"29/03/2005","2"
"1.24.1.1",1,24,"1","1",-16.4467816664597,-71.6003432157699,"1",NA,NA,"11/10/2004","1"
"1.24.1.10",1,24,"1","10",-16.447319205555,-71.5987006610231,"2",NA,NA,"25/04/2005","2"
"1.24.1.10",1,24,"1","10",-16.447319205555,-71.5987006610231,"2",NA,NA,"11/10/2004",""
"1.24.1.100",1,24,"1","100",-16.4461956903289,-71.5950116415853,"5",NA,NA,"14/10/2004","1"
"1.24.1.100",1,24,"1","100",-16.4461956903289,-71.5950116415853,"5",NA,NA,"01/04/2005","2"
"1.24.1.101",1,24,"1","101",-16.4462798590686,-71.5950041570634,"5",NA,NA,"19/10/2004","1"
"1.24.1.101",1,24,"1","101",-16.4462798590686,-71.5950041570634,"5",NA,NA,"31/03/2005","2"
"1.24.1.102",1,24,"1","102",-16.4464252049156,-71.5950171063677,"5",NA,NA,"29/10/2004","1"
"1.24.1.102",1,24,"1","102",-16.4464252049156,-71.5950171063677,"5",NA,NA,"01/04/2005","2"
"1.24.1.103",1,24,"1","103",-16.4465394012475,-71.5950153405541,"5",NA,NA,"05/04/2005","2"
"1.24.1.103",1,24,"1","103",-16.4465394012475,-71.5950153405541,"5",NA,NA,"29/10/2004","1"
"1.24.1.104",1,24,"1","104",-16.4466493059937,-71.5950813912469,"5",NA,NA,"31/03/2005","2"
"1.24.1.104",1,24,"1","104",-16.4466493059937,-71.5950813912469,"5",NA,"","02/11/2004",""
"1.24.1.105",1,24,"1","105",-16.4467126540861,-71.594948548192,"5",NA,"","15/10/2004",""
"1.24.1.105",1,24,"1","105",-16.4467126540861,-71.594948548192,"5",NA,NA,"31/03/2005","2"
"1.24.1.106",1,24,"1","106",-16.4468008710515,-71.5948367194562,"5",NA,NA,"31/03/2005","2"
"1.24.1.106",1,24,"1","106",-16.4468008710515,-71.5948367194562,"5",NA,NA,"15/10/2004","1"
"1.24.1.107",1,24,"1","107",-16.4468854296255,-71.5945534034821,"5",NA,NA,"13/10/2004","1"
"1.24.1.107",1,24,"1","107",-16.4468854296255,-71.5945534034821,"5",NA,NA,"25/04/2005","2"
"1.24.1.108",1,24,"1","108",-16.4468865736522,-71.594419283087,"5",NA,NA,"31/03/2005","2"
"1.24.1.108",1,24,"1","108",-16.4468865736522,-71.594419283087,"5",NA,NA,"15/10/2004","1"
"1.24.1.109",1,24,"1","109",-16.4468971444693,-71.5943037384493,"5",NA,NA,"14/10/2004","1"
"1.24.1.109",1,24,"1","109",-16.4468971444693,-71.5943037384493,"5",NA,NA,"31/03/2005","2"
"1.24.1.11",1,24,"1","11",-16.4473714409827,-71.5984793180432,"2",NA,NA,"25/04/2005","2"
"1.24.1.11",1,24,"1","11",-16.4473714409827,-71.5984793180432,"2",NA,NA,"12/11/2004","1"
"1.24.1.110",1,24,"1","110",-16.4469651129288,-71.5942053581932,"5",NA,NA,"14/10/2004","1"
"1.24.1.110",1,24,"1","110",-16.4469651129288,-71.5942053581932,"5",NA,NA,"25/04/2005","2"
"1.24.1.111",1,24,"1","111",-16.4469631847416,-71.5940916190947,"5",NA,NA,"14/10/2004","1"
"1.24.1.111",1,24,"1","111",-16.4469631847416,-71.5940916190947,"5",NA,NA,"25/04/2005","2"
"1.24.1.112",1,24,"1","112",-16.4470415788015,-71.5936645263589,"5",NA,NA,"01/04/2005","2"
"1.24.1.112",1,24,"1","112",-16.4470415788015,-71.5936645263589,"5",NA,NA,"15/10/2004","1"
"1.24.1.113",1,24,"1","113",-16.4470824555398,-71.5934272285688,"5",NA,NA,"29/10/2004","1"
"1.24.1.113",1,24,"1","113",-16.4470824555398,-71.5934272285688,"5",NA,NA,"25/04/2005","2"
"1.24.1.114",1,24,"1","114",-16.4471531344097,-71.5931067396186,"5",NA,NA,"06/04/2005","2"
"1.24.1.114",1,24,"1","114",-16.4471531344097,-71.5931067396186,"5",NA,NA,"29/10/2004","1"
"1.24.1.115",1,24,"1","115",-16.4471640842064,-71.593010477509,"5",NA,NA,"25/04/2005","2"
"1.24.1.115",1,24,"1","115",-16.4471640842064,-71.593010477509,"5",NA,NA,"05/11/2004","1"
"1.24.1.116",1,24,"1","116",-16.4472159012654,-71.5929405307803,"5",NA,NA,"29/10/2004","1"
"1.24.1.116",1,24,"1","116",-16.4472159012654,-71.5929405307803,"5",NA,NA,"01/04/2005","2"
"1.24.1.117",1,24,"1","117",-16.4472311324388,-71.5928308671625,"5",NA,NA,"21/10/2004","1"
"1.24.1.117",1,24,"1","117",-16.4472311324388,-71.5928308671625,"5",NA,NA,"18/04/2005","2"
"1.24.1.118",1,24,"1","118",-16.4443396011493,-71.5926277553206,"6",NA,NA,"25/04/2005","2"
"1.24.1.118",1,24,"1","118",-16.4443396011493,-71.5926277553206,"6",NA,NA,"0000-00-00","1"
"1.24.1.119",1,24,"1","119",-16.4430269327236,-71.5925332661081,"6",NA,NA,"0000-00-00","1"
"1.24.1.119",1,24,"1","119",-16.4430269327236,-71.5925332661081,"6",NA,NA,"25/04/2005","2"
"1.24.1.12",1,24,"1","12",-16.4475562438018,-71.5983957987295,"1",NA,NA,"11/10/2004","1"
"1.24.1.12",1,24,"1","12",-16.4475562438018,-71.5983957987295,"1",NA,NA,"29/03/2005","2"
"1.24.1.120",1,24,"1","120",-16.4425425916023,-71.5928585528516,"6",NA,NA,"05/04/2005","2"
"1.24.1.120",1,24,"1","120",-16.4425425916023,-71.5928585528516,"6",NA,NA,"18/10/2004","1"
"1.24.1.121",1,24,"1","121",-16.4433285345412,-71.5921448991195,"7",NA,NA,"01/04/2005","2"
"1.24.1.121",1,24,"1","121",-16.4433285345412,-71.5921448991195,"7",NA,NA,"18/10/2004","1"
"1.24.1.122",1,24,"1","122",-16.4436017225748,-71.5922081013515,"7",NA,"","18/10/2004",""
"1.24.1.122",1,24,"1","122",-16.4436017225748,-71.5922081013515,"7",NA,NA,"21/04/2005","2"
"1.24.1.123",1,24,"1","123",-16.4445860389424,-71.592182073744,"7",NA,NA,"18/04/2005","2"
"1.24.1.123",1,24,"1","123",-16.4445860389424,-71.592182073744,"7",NA,NA,"18/10/2004","1"
"1.24.1.124",1,24,"1","124",-16.4469971044138,-71.5924112898907,"8",NA,NA,"01/04/2005","2"
"1.24.1.124",1,24,"1","124",-16.4469971044138,-71.5924112898907,"8",NA,NA,"15/10/2004","1"
"1.24.1.125",1,24,"1","125",-16.4472308296992,-71.5924896485254,"8",NA,NA,"0000-00-00","1"
"1.24.1.125",1,24,"1","125",-16.4472308296992,-71.5924896485254,"8",NA,NA,"25/04/2005","2"
"1.24.1.126",1,24,"1","126",-16.4472287806231,-71.5923843766076,"8",NA,NA,"20/10/2004","1"
"1.24.1.126",1,24,"1","126",-16.4472287806231,-71.5923843766076,"8",NA,NA,"01/04/2005","2"
"1.24.1.127",1,24,"1","127",-16.4472266824874,-71.5922709165232,"8",NA,NA,"15/10/2004","1"
"1.24.1.127",1,24,"1","127",-16.4472266824874,-71.5922709165232,"8",NA,NA,"05/04/2005","2"
"1.24.1.128",1,24,"1","128",-16.4472566019517,-71.5922003479225,"8",NA,NA,"05/11/2004","1"
"1.24.1.128",1,24,"1","128",-16.4472566019517,-71.5922003479225,"8",NA,NA,"25/04/2005","2"
"1.24.1.129",1,24,"1","129",-16.447261518054,-71.5921091469064,"8",NA,NA,"20/04/2005","2"
"1.24.1.129",1,24,"1","129",-16.447261518054,-71.5921091469064,"8",NA,NA,"18/10/2004","1"
"1.24.1.13",1,24,"1","13",-16.4475686845533,-71.5983071477442,"1",NA,NA,"11/10/2004","1"
"1.24.1.13",1,24,"1","13",-16.4475686845533,-71.5983071477442,"1",NA,NA,"29/03/2005","2"
"1.24.1.130",1,24,"1","130",-16.4472544841332,-71.5920361825202,"8",NA,NA,"01/04/2005","2"
"1.24.1.130",1,24,"1","130",-16.4472544841332,-71.5920361825202,"8",NA,NA,"18/10/2004","1"
"1.24.1.131",1,24,"1","131",-16.447264323263,-71.5919273245127,"8",NA,NA,"05/04/2005","2"
"1.24.1.131",1,24,"1","131",-16.447264323263,-71.5919273245127,"8",NA,NA,"29/10/2004","1"
"1.24.1.132",1,24,"1","132",-16.4472841638891,-71.5916735045607,"8",NA,NA,"15/10/2004","1"
"1.24.1.132",1,24,"1","132",-16.4472841638891,-71.5916735045607,"8",NA,NA,"01/04/2005","2"
"1.24.1.133",1,24,"1","133",-16.4473059957423,-71.5915172668086,"8",NA,NA,"01/04/2005","2"
"1.24.1.133",1,24,"1","133",-16.4473059957423,-71.5915172668086,"8","1",NA,"15/10/2004","1"
"1.24.1.134",1,24,"1","134",-16.4473188724174,-71.5913811901363,"8",NA,NA,"01/04/2005","2"
"1.24.1.134",1,24,"1","134",-16.4473188724174,-71.5913811901363,"8",NA,"","15/10/2004",""
"1.24.1.135",1,24,"1","135",-16.4472974114686,-71.5912284190718,"8",NA,NA,"25/04/2005","2"
"1.24.1.135",1,24,"1","135",-16.4472974114686,-71.5912284190718,"8",NA,NA,"29/10/2004","1"
"1.24.1.136",1,24,"1","136",-16.4474038218304,-71.5909640050247,"9",NA,NA,"06/04/2005","2"
"1.24.1.136",1,24,"1","136",-16.4474038218304,-71.5909640050247,"9",NA,NA,"0000-00-00","1"
"1.24.1.137",1,24,"1","137",-16.4474160161343,-71.5909110536572,"9",NA,NA,"05/04/2005","2"
"1.24.1.137",1,24,"1","137",-16.4474160161343,-71.5909110536572,"9",NA,NA,"15/10/2004","1"
"1.24.1.138",1,24,"1","138",-16.4474303703113,-71.5908434266935,"9",NA,NA,"15/10/2004","1"
"1.24.1.138",1,24,"1","138",-16.4474303703113,-71.5908434266935,"9",NA,NA,"17/04/2005","2"
"1.24.1.139",1,24,"1","139",-16.4474374433508,-71.5907891055138,"9",NA,NA,"25/04/2005","2"
"1.24.1.139",1,24,"1","139",-16.4474374433508,-71.5907891055138,"9",NA,NA,"15/10/2004","1"
"1.24.1.14",1,24,"1","14",-16.4473983400212,-71.5983663198382,"2",NA,NA,"11/10/2004","1"
"1.24.1.14",1,24,"1","14",-16.4473983400212,-71.5983663198382,"2",NA,NA,"29/03/2005","2"
"1.24.1.140",1,24,"1","140",-16.4474292128309,-71.5906963674137,"9",NA,NA,"02/11/2004","1"
"1.24.1.140",1,24,"1","140",-16.4474292128309,-71.5906963674137,"9",NA,NA,"05/04/2005","2"
"1.24.1.141",1,24,"1","141",-16.4474345686971,-71.5905722629273,"9",NA,NA,"15/10/2004","1"
"1.24.1.141",1,24,"1","141",-16.4474345686971,-71.5905722629273,"9",NA,NA,"06/04/2005","2"
"1.24.1.142",1,24,"1","142",-16.447449157037,-71.5904522646222,"9",NA,NA,"05/04/2005","2"
"1.24.1.142",1,24,"1","142",-16.447449157037,-71.5904522646222,"9",NA,NA,"02/11/2004","1"
"1.24.1.143",1,24,"1","143",-16.4474230308621,-71.5903132546342,"9",NA,NA,"05/04/2005","2"
"1.24.1.143",1,24,"1","143",-16.4474230308621,-71.5903132546342,"9",NA,NA,"02/11/2004","1"
"1.24.1.144",1,24,"1","144",-16.4474502814879,-71.5901861736082,"9",NA,NA,"0000-00-00","1"
"1.24.1.144",1,24,"1","144",-16.4474502814879,-71.5901861736082,"9",NA,NA,"25/04/2005","2"
"1.24.1.145",1,24,"1","145",-16.4474554274014,-71.5900768645397,"9",NA,NA,"25/04/2005","2"
"1.24.1.145",1,24,"1","145",-16.4474554274014,-71.5900768645397,"9",NA,NA,"0000-00-00","1"
"1.24.1.146",1,24,"1","146",-16.4474770444919,-71.5899641748546,"9",NA,NA,"25/04/2005","2"
"1.24.1.146",1,24,"1","146",-16.4474770444919,-71.5899641748546,"9",NA,NA,"0000-00-00","1"
"1.24.1.147",1,24,"1","147",-16.4475033619599,-71.5898515262028,"9",NA,NA,"05/04/2005","2"
"1.24.1.147",1,24,"1","147",-16.4475033619599,-71.5898515262028,"9",NA,NA,"15/10/2004","1"
"1.24.1.148",1,24,"1","148",-16.4475049992501,-71.5897622968918,"9",NA,NA,"06/04/2005","2"
"1.24.1.148",1,24,"1","148",-16.4475049992501,-71.5897622968918,"9",NA,NA,"15/10/2004","1"
"1.24.1.149",1,24,"1","149",-16.4475141723352,-71.589655557317,"9",NA,NA,"15/10/2004","1"
"1.24.1.149",1,24,"1","149",-16.4475141723352,-71.589655557317,"9",NA,NA,"19/04/2005","2"
"1.24.1.15",1,24,"1","15",-16.4474431065198,-71.5980932101835,"2",NA,NA,"30/03/2005","2"
"1.24.1.15",1,24,"1","15",-16.4474431065198,-71.5980932101835,"2",NA,NA,"12/10/2004","1"
"1.24.1.150",1,24,"1","150",-16.4475196512757,-71.5895291665004,"9",NA,NA,"25/04/2005","2"
"1.24.1.150",1,24,"1","150",-16.4475196512757,-71.5895291665004,"9",NA,NA,"15/10/2004","1"
"1.24.1.151",1,24,"1","151",-16.4475572221915,-71.5893736495585,"9",NA,NA,"25/04/2005","2"
"1.24.1.151",1,24,"1","151",-16.4475572221915,-71.5893736495585,"9",NA,NA,"0000-00-00","1"
"1.24.1.152",1,24,"1","152",-16.4477698104473,-71.5900723584694,"10",NA,NA,"15/10/2004","1"
"1.24.1.152",1,24,"1","152",-16.4477698104473,-71.5900723584694,"10",NA,NA,"25/04/2005","2"
"1.24.1.153",1,24,"1","153",-16.447741040605,-71.5898088566942,"10",NA,NA,"25/04/2005","2"
"1.24.1.153",1,24,"1","153",-16.447741040605,-71.5898088566942,"10",NA,NA,"15/10/2004","1"
"1.24.1.154",1,24,"1","154",-16.4477558981533,-71.5897457667948,"10",NA,NA,"06/04/2005","2"
"1.24.1.154",1,24,"1","154",-16.4477558981533,-71.5897457667948,"10",NA,NA,"19/10/2004","1"
"1.24.1.155",1,24,"1","155",-16.4477578359189,-71.5896709085338,"10",NA,NA,"25/04/2005","2"
"1.24.1.155",1,24,"1","155",-16.4477578359189,-71.5896709085338,"10",NA,NA,"05/11/2004","1"
"1.24.1.156",1,24,"1","156",-16.4477739574169,-71.5895857966738,"10",NA,NA,"0000-00-00","1"
"1.24.1.156",1,24,"1","156",-16.4477739574169,-71.5895857966738,"10",NA,NA,"25/04/2005","2"
"1.24.1.157",1,24,"1","157",-16.447787128246,-71.5895053336795,"10",NA,NA,"0000-00-00","1"
"1.24.1.157",1,24,"1","157",-16.447787128246,-71.5895053336795,"10",NA,NA,"17/04/2005","2"
"1.24.1.158",1,24,"1","158",-16.4477873308104,-71.5894368902141,"10",NA,NA,"15/10/2004","1"
"1.24.1.158",1,24,"1","158",-16.4477873308104,-71.5894368902141,"10",NA,NA,"05/04/2005","2"
"1.24.1.159",1,24,"1","159",-16.4478162813332,-71.5893345259389,"10",NA,NA,"0000-00-00","1"
"1.24.1.159",1,24,"1","159",-16.4478162813332,-71.5893345259389,"10",NA,NA,"25/04/2005","2"
"1.24.1.16",1,24,"1","16",-16.4470387298586,-71.5980958773837,"2",NA,NA,"29/03/2005","2"
"1.24.1.16",1,24,"1","16",-16.4470387298586,-71.5980958773837,"2",NA,NA,"11/10/2004","1"
"1.24.1.160",1,24,"1","160",-16.4480440556467,-71.5895601163434,"10",NA,NA,"19/10/2004","1"
"1.24.1.160",1,24,"1","160",-16.4480440556467,-71.5895601163434,"10",NA,NA,"25/04/2005","2"
"1.24.1.161",1,24,"1","161",-16.4482646314597,-71.5899157399519,"11",NA,NA,"25/04/2005","2"
"1.24.1.161",1,24,"1","161",-16.4482646314597,-71.5899157399519,"11",NA,NA,"19/10/2004","1"
"1.24.1.162",1,24,"1","162",-16.4484577810906,-71.5898200055936,"11",NA,NA,"25/04/2005","2"
"1.24.1.162",1,24,"1","162",-16.4484577810906,-71.5898200055936,"11",NA,NA,"15/10/2004","1"
"1.24.1.163",1,24,"1","163",-16.4485635033461,-71.5898449942049,"11",NA,NA,"11/04/2005","2"
"1.24.1.163",1,24,"1","163",-16.4485635033461,-71.5898449942049,"11",NA,NA,"18/10/2004","1"
"1.24.1.164",1,24,"1","164",-16.4486323163541,-71.589875900027,"11",NA,NA,"18/10/2004","1"
"1.24.1.164",1,24,"1","164",-16.4486323163541,-71.589875900027,"11",NA,NA,"25/04/2005","2"
"1.24.1.165",1,24,"1","165",-16.4487507286075,-71.5898688120057,"11",NA,NA,"19/10/2004","1"
"1.24.1.165",1,24,"1","165",-16.4487507286075,-71.5898688120057,"11",NA,NA,"25/04/2005","2"
"1.24.1.166",1,24,"1","166",-16.4487974426571,-71.5898827152845,"11",NA,NA,"05/04/2005","2"
"1.24.1.166",1,24,"1","166",-16.4487974426571,-71.5898827152845,"11",NA,NA,"18/10/2004","1"
"1.24.1.167",1,24,"1","167",-16.4488737612216,-71.5899065790706,"11",NA,NA,"25/04/2005","2"
"1.24.1.167",1,24,"1","167",-16.4488737612216,-71.5899065790706,"11",NA,NA,"0000-00-00","1"
"1.24.1.168",1,24,"1","168",-16.4489676715194,-71.5899643833678,"11",NA,NA,"25/04/2005","2"
"1.24.1.168",1,24,"1","168",-16.4489676715194,-71.5899643833678,"11",NA,NA,"0000-00-00","1"
"1.24.1.169",1,24,"1","169",-16.4489279203637,-71.5900285767954,"11",NA,NA,"18/10/2004","1"
"1.24.1.169",1,24,"1","169",-16.4489279203637,-71.5900285767954,"11",NA,NA,"25/04/2005","2"
"1.24.1.17",1,24,"1","17",-16.4466698261724,-71.598102023286,"2",NA,NA,"29/03/2005","2"
"1.24.1.17",1,24,"1","17",-16.4466698261724,-71.598102023286,"2",NA,NA,"11/10/2004","1"
"1.24.1.170",1,24,"1","170",-16.4489072102757,-71.5901114475077,"11",NA,NA,"18/10/2004","1"
"1.24.1.170",1,24,"1","170",-16.4489072102757,-71.5901114475077,"11",NA,NA,"05/04/2005","2"
"1.24.1.171",1,24,"1","171",-16.4488920318012,-71.5901596071078,"11",NA,NA,"18/10/2004","1"
"1.24.1.171",1,24,"1","171",-16.4488920318012,-71.5901596071078,"11",NA,NA,"25/04/2005","2"
"1.24.1.172",1,24,"1","172",-16.4488652933841,-71.5902241080758,"11",NA,NA,"19/10/2004","1"
"1.24.1.172",1,24,"1","172",-16.4488652933841,-71.5902241080758,"11",NA,NA,"11/04/2005","2"
"1.24.1.173",1,24,"1","173",-16.4488435450067,-71.590259961372,"11",NA,NA,"02/11/2004","1"
"1.24.1.173",1,24,"1","173",-16.4488435450067,-71.590259961372,"11",NA,NA,"25/04/2005","2"
"1.24.1.174",1,24,"1","174",-16.4488222448125,-71.5902973896361,"11",NA,NA,"21/04/2005","2"
"1.24.1.174",1,24,"1","174",-16.4488222448125,-71.5902973896361,"11",NA,NA,"10/11/2004","1"
"1.24.1.175",1,24,"1","175",-16.4488066674861,-71.5903470965116,"11",NA,NA,"12/04/2005","2"
"1.24.1.175",1,24,"1","175",-16.4488066674861,-71.5903470965116,"11",NA,NA,"0000-00-00","1"
"1.24.1.176",1,24,"1","176",-16.4487861514689,-71.590406179898,"11",NA,NA,"0000-00-00","1"
"1.24.1.176",1,24,"1","176",-16.4487861514689,-71.590406179898,"11",NA,NA,"25/04/2005","2"
"1.24.1.177",1,24,"1","177",-16.4487738523693,-71.5904764686472,"11",NA,NA,"10/11/2004","1"
"1.24.1.177",1,24,"1","177",-16.4487738523693,-71.5904764686472,"11",NA,NA,"21/04/2005","2"
"1.24.1.178",1,24,"1","178",-16.4487484267502,-71.5905276287248,"11",NA,NA,"02/11/2004","1"
"1.24.1.178",1,24,"1","178",-16.4487484267502,-71.5905276287248,"11",NA,NA,"05/04/2005","2"
"1.24.1.179",1,24,"1","179",-16.4487190471401,-71.5906144787796,"11",NA,NA,"25/04/2005","2"
"1.24.1.179",1,24,"1","179",-16.4487190471401,-71.5906144787796,"11",NA,NA,"18/10/2004","1"
"1.24.1.18",1,24,"1","18",-16.4465219344847,-71.5980863467096,"2",NA,NA,"29/03/2005","2"
"1.24.1.18",1,24,"1","18",-16.4465219344847,-71.5980863467096,"2",NA,NA,"11/10/2004","1"
"1.24.1.180",1,24,"1","180",-16.448642205028,-71.5905701044659,"11",NA,NA,"0000-00-00","1"
"1.24.1.180",1,24,"1","180",-16.448642205028,-71.5905701044659,"11",NA,NA,"25/04/2005","2"
"1.24.1.181",1,24,"1","181",-16.4485855728137,-71.5905425713495,"11",NA,NA,"18/10/2004","1"
"1.24.1.181",1,24,"1","181",-16.4485855728137,-71.5905425713495,"11",NA,NA,"20/04/2005","2"
"1.24.1.182",1,24,"1","182",-16.4485044995302,-71.5904816327474,"11",NA,NA,"0000-00-00","1"
"1.24.1.182",1,24,"1","182",-16.4485044995302,-71.5904816327474,"11",NA,NA,"25/04/2005","2"
"1.24.1.183",1,24,"1","183",-16.4484158960764,-71.5904541622775,"11",NA,NA,"18/04/2005","2"
"1.24.1.183",1,24,"1","183",-16.4484158960764,-71.5904541622775,"11",NA,NA,"18/10/2004","1"
"1.24.1.184",1,24,"1","184",-16.448290433662,-71.590397244665,"11",NA,NA,"18/10/2004","1"
"1.24.1.184",1,24,"1","184",-16.448290433662,-71.590397244665,"11",NA,NA,"25/04/2005","2"
"1.24.1.185",1,24,"1","185",-16.4482138046074,-71.5903273698091,"11",NA,NA,"25/04/2005","2"
"1.24.1.185",1,24,"1","185",-16.4482138046074,-71.5903273698091,"11",NA,NA,"0000-00-00","1"
"1.24.1.186",1,24,"1","186",-16.4482804274488,-71.590071987928,"11",NA,NA,"08/04/2005","2"
"1.24.1.186",1,24,"1","186",-16.4482804274488,-71.590071987928,"11",NA,NA,"19/10/2004","1"
"1.24.1.187",1,24,"1","187",-16.4481410711186,-71.590300945941,"11",NA,NA,"0000-00-00","1"
"1.24.1.187",1,24,"1","187",-16.4481410711186,-71.590300945941,"11",NA,NA,"05/04/2005","2"
"1.24.1.188",1,24,"1","188",-16.4482355468167,-71.5905778183287,"12",NA,NA,"11/04/2005","2"
"1.24.1.188",1,24,"1","188",-16.4482355468167,-71.5905778183287,"12",NA,NA,"18/10/2004","1"
"1.24.1.189",1,24,"1","189",-16.4482932943344,-71.5906233694647,"12",NA,NA,"18/10/2004","1"
"1.24.1.189",1,24,"1","189",-16.4482932943344,-71.5906233694647,"12",NA,NA,"05/04/2005","2"
"1.24.1.19",1,24,"1","19",-16.4464720956193,-71.5982077947625,"2",NA,NA,"11/10/2004","1"
"1.24.1.19",1,24,"1","19",-16.4464720956193,-71.5982077947625,"2",NA,NA,"29/03/2005","2"
"1.24.1.190",1,24,"1","190",-16.4484094106197,-71.5906416501406,"12",NA,NA,"12/04/2005","2"
"1.24.1.190",1,24,"1","190",-16.4484094106197,-71.5906416501406,"12",NA,NA,"0000-00-00","1"
"1.24.1.191",1,24,"1","191",-16.4485119797187,-71.5906955513065,"12",NA,NA,"25/04/2005","2"
"1.24.1.191",1,24,"1","191",-16.4485119797187,-71.5906955513065,"12",NA,NA,"18/10/2004","1"
"1.24.1.192",1,24,"1","192",-16.4486216034111,-71.590762797558,"12",NA,NA,"25/04/2005","2"
"1.24.1.192",1,24,"1","192",-16.4486216034111,-71.590762797558,"12",NA,NA,"19/10/2004","1"
"1.24.1.193",1,24,"1","193",-16.4486145305992,-71.5908477463179,"12",NA,NA,"07/04/2005","2"
"1.24.1.193",1,24,"1","193",-16.4486145305992,-71.5908477463179,"12",NA,"5","18/10/2004","1"
"1.24.1.194",1,24,"1","194",-16.4485871785859,-71.5909190396049,"12",NA,NA,"21/04/2005","2"
"1.24.1.194",1,24,"1","194",-16.4485871785859,-71.5909190396049,"12",NA,"5","18/10/2004","1"
"1.24.1.195",1,24,"1","195",-16.4485636869504,-71.5909853860721,"12",NA,NA,"21/04/2005","2"
"1.24.1.195",1,24,"1","195",-16.4485636869504,-71.5909853860721,"12",NA,NA,"19/10/2004","1"
"1.24.1.196",1,24,"1","196",-16.4485627519668,-71.5910590342408,"12",NA,NA,"06/04/2005","2"
"1.24.1.196",1,24,"1","196",-16.4485627519668,-71.5910590342408,"12",NA,NA,"19/10/2004","1"
"1.24.1.197",1,24,"1","197",-16.4485047253777,-71.591101098396,"12",NA,NA,"11/04/2005","2"
"1.24.1.197",1,24,"1","197",-16.4485047253777,-71.591101098396,"12",NA,NA,"19/10/2004","1"
"1.24.1.198",1,24,"1","198",-16.4484531044581,-71.5912745992499,"12",NA,NA,"25/04/2005","2"
"1.24.1.198",1,24,"1","198",-16.4484531044581,-71.5912745992499,"12",NA,NA,"21/10/2004","1"
"1.24.1.199",1,24,"1","199",-16.4484099672472,-71.5914248366214,"12",NA,NA,"05/11/2004","1"
"1.24.1.199",1,24,"1","199",-16.4484099672472,-71.5914248366214,"12",NA,NA,"06/04/2005","2"
"1.24.1.2",1,24,"1","2",-16.446831102617,-71.600155403041,"1",NA,NA,"11/10/2004","1"
"1.24.1.2",1,24,"1","2",-16.446831102617,-71.600155403041,"1",NA,NA,"29/03/2005","2"
"1.24.1.20",1,24,"1","20",-16.4464110167804,-71.5983075223902,"2",NA,NA,"29/03/2005","2"
"1.24.1.20",1,24,"1","20",-16.4464110167804,-71.5983075223902,"2",NA,NA,"11/10/2004","1"
"1.24.1.200",1,24,"1","200",-16.448298610696,-71.5913990836003,"12",NA,NA,"05/11/2004","1"
"1.24.1.200",1,24,"1","200",-16.448298610696,-71.5913990836003,"12",NA,NA,"06/04/2005","2"
"1.24.1.201",1,24,"1","201",-16.448200956316,-71.5913461389935,"12",NA,NA,"19/10/2004","1"
"1.24.1.201",1,24,"1","201",-16.448200956316,-71.5913461389935,"12",NA,NA,"25/04/2005","2"
"1.24.1.202",1,24,"1","202",-16.4480907053819,-71.5912789050022,"12",NA,NA,"06/04/2005","2"
"1.24.1.202",1,24,"1","202",-16.4480907053819,-71.5912789050022,"12",NA,NA,"19/10/2004","1"
"1.24.1.203",1,24,"1","203",-16.4481042666322,-71.591216973979,"12",NA,NA,"06/04/2005","2"
"1.24.1.203",1,24,"1","203",-16.4481042666322,-71.591216973979,"12",NA,NA,"19/10/2004","1"
"1.24.1.204",1,24,"1","204",-16.448117869759,-71.591131477021,"12",NA,NA,"07/04/2005","2"
"1.24.1.204",1,24,"1","204",-16.448117869759,-71.591131477021,"12",NA,NA,"19/10/2004","1"
"1.24.1.205",1,24,"1","205",-16.4481462321261,-71.591074049867,"12",NA,NA,"11/04/2005","2"
"1.24.1.205",1,24,"1","205",-16.4481462321261,-71.591074049867,"12",NA,NA,"19/10/2004","1"
"1.24.1.206",1,24,"1","206",-16.4481804957529,-71.5908704856135,"12",NA,NA,"25/04/2005","2"
"1.24.1.206",1,24,"1","206",-16.4481804957529,-71.5908704856135,"12",NA,NA,"0000-00-00","1"
"1.24.1.207",1,24,"1","207",-16.4481971366226,-71.5907918434108,"12",NA,NA,"19/10/2004","1"
"1.24.1.207",1,24,"1","207",-16.4481971366226,-71.5907918434108,"12",NA,NA,"06/04/2005","2"
"1.24.1.208",1,24,"1","208",-16.4482127449672,-71.5906778059854,"12","3",NA,"19/10/2004","1"
"1.24.1.208",1,24,"1","208",-16.4482127449672,-71.5906778059854,"12",NA,NA,"06/04/2005","2"
"1.24.1.209",1,24,"1","209",-16.447916167236,-71.5905321112066,"13",NA,NA,"25/04/2005","2"
"1.24.1.209",1,24,"1","209",-16.447916167236,-71.5905321112066,"13",NA,NA,"0000-00-00","1"
"1.24.1.21",1,24,"1","21",-16.4462913401411,-71.5984072495502,"2",NA,NA,"01/04/2005","2"
"1.24.1.21",1,24,"1","21",-16.4462913401411,-71.5984072495502,"2",NA,NA,"11/10/2004","1"
"1.24.1.210",1,24,"1","210",-16.4480291641422,-71.5907127833444,"13",NA,NA,"06/04/2005","2"
"1.24.1.210",1,24,"1","210",-16.4480291641422,-71.5907127833444,"13",NA,NA,"20/10/2004","1"
