type;ident;lat;long;y_proj;x_proj;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37382245;-71.53874024;-1938095.339;2838375.077;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37389251;-71.53872435;-1938103.768;2838375.965;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37396301;-71.53873481;-1938111.917;2838373.861;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37398309;-71.53867488;-1938115.03;2838380.396;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37376253;-71.53859586;-1938090.116;2838392.231;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37368678;-71.53857439;-1938081.487;2838395.652;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37366544;-71.5385639;-1938079.113;2838397.12;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37347541;-71.53850507;-1938057.53;2838406.267;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37328665;-71.5384553;-1938035.983;2838414.37;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37329426;-71.5384308;-1938037.185;2838417.049;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37323648;-71.53842095;-1938030.522;2838418.919;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37303615;-71.5383705;-1938007.625;2838427.251;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37284919;-71.53829563;-1937986.605;2838438.176;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37262758;-71.53823251;-1937961.367;2838448.221;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37246534;-71.53818911;-1937942.855;2838455.258;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37227277;-71.53812656;-1937921.022;2838464.859;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37218094;-71.53809882;-1937910.583;2838469.202;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37202559;-71.53805094;-1937892.937;2838476.655;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37199934;-71.53804801;-1937889.89;2838477.329;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37194636;-71.53805898;-1937883.528;2838476.775;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37187428;-71.53807278;-1937874.889;2838476.15;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37179342;-71.53808951;-1937865.18;2838475.306;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37170902;-71.53810641;-1937855.053;2838474.489;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37158258;-71.53810902;-1937840.167;2838475.84;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37146599;-71.53809992;-1937826.587;2838478.391;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37136797;-71.53807344;-1937815.406;2838482.67;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37127473;-71.538038;-1937804.898;2838487.904;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37120361;-71.53799365;-1937797.102;2838493.86;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37115197;-71.53797264;-1937791.3;2838496.915;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37107386;-71.53796005;-1937782.283;2838499.361;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37100099;-71.53794743;-1937773.882;2838501.741;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37090953;-71.53791374;-1937763.562;2838506.753;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37087652;-71.53797578;-1937758.905;2838500.148;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-14;-16.37104962;-71.53811278;-1937777.515;2838482.357;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37249449;-71.54040476;-1937918.414;2838203.618;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37265413;-71.54042172;-1937936.953;2838199.616;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37284156;-71.54047528;-1937958.295;2838191.1;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37302156;-71.54054502;-1937978.561;2838180.847;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.3732834;-71.54058823;-1938008.775;2838172.537;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37369614;-71.54058304;-1938057.324;2838167.747;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37398104;-71.54058313;-1938090.788;2838164.026;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37411653;-71.5405265;-1938107.416;2838168.682;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37428542;-71.54045405;-1938128.165;2838174.698;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37450538;-71.54041554;-1938154.488;2838176.2;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37473843;-71.54040043;-1938182.053;2838174.877;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37491556;-71.54040831;-1938202.76;2838171.675;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37500561;-71.54041221;-1938213.289;2838170.06;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37500096;-71.54046465;-1938212.083;2838164.174;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37520126;-71.54055747;-1938234.443;2838151.038;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37529048;-71.54059831;-1938244.41;2838145.245;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37547548;-71.54062741;-1938265.775;2838139.534;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37561619;-71.5406448;-1938282.085;2838135.729;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37576699;-71.54068281;-1938299.321;2838129.455;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37590338;-71.54073806;-1938314.646;2838121.412;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37601048;-71.5407854;-1938326.632;2838114.648;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37614008;-71.54084407;-1938341.117;2838106.306;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.3762294;-71.54089504;-1938350.968;2838099.363;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37629886;-71.54094291;-1938358.524;2838093.03;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37632589;-71.54095461;-1938361.552;2838091.351;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37639956;-71.54093974;-1938370.393;2838092.077;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37644199;-71.54093425;-1938375.446;2838092.147;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37651498;-71.54092368;-1938384.153;2838092.394;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37657194;-71.54093396;-1938390.714;2838090.487;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37660992;-71.54090726;-1938395.511;2838093.019;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37664844;-71.54086945;-1938400.512;2838096.805;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37664871;-71.54068334;-1938402.884;2838117.907;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37644738;-71.5406479;-1938379.681;2838124.548;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37623106;-71.54056963;-1938355.255;2838136.243;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37611015;-71.54049271;-1938342.021;2838146.54;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.3759242;-71.5403863;-1938321.516;2838161.03;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37579159;-71.54032862;-1938306.665;2838169.299;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37564471;-71.54027945;-1938290.03;2838176.788;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37545356;-71.54027291;-1938267.659;2838180.02;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37528019;-71.5403136;-1938246.782;2838177.665;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37511263;-71.5403637;-1938226.47;2838174.166;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37502715;-71.54039026;-1938216.095;2838172.269;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37456365;-71.54037932;-1938161.788;2838179.547;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37439484;-71.5402174;-1938143.994;2838200.108;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37428934;-71.54018603;-1938131.996;2838205.04;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37419043;-71.54018298;-1938120.416;2838206.675;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37418734;-71.54012993;-1938120.72;2838212.731;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37417705;-71.54004427;-1938120.59;2838222.578;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37413241;-71.53995465;-1938116.473;2838233.324;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.3740719;-71.53989348;-1938110.135;2838241.049;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.3739447;-71.53988957;-1938095.243;2838243.149;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37375792;-71.53988571;-1938073.35;2838246.02;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37371074;-71.53989016;-1938067.752;2838246.13;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37358806;-71.5398953;-1938053.277;2838247.145;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37349276;-71.53986687;-1938042.441;2838251.612;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37348074;-71.53986695;-1938041.027;2838251.759;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37342454;-71.53986316;-1938034.474;2838252.921;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37334051;-71.53981335;-1938025.23;2838259.664;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37321023;-71.53980554;-1938010.024;2838262.247;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.373152;-71.5398481;-1938002.649;2838258.179;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37317169;-71.53989871;-1938004.325;2838252.183;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37320827;-71.53991953;-1938008.36;2838249.346;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37317411;-71.53999597;-1938003.387;2838241.122;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37313617;-71.54004728;-1937998.284;2838235.798;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37304458;-71.54007415;-1937987.188;2838233.944;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37290181;-71.54008528;-1937970.277;2838234.542;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37279187;-71.54007009;-1937957.554;2838237.696;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37266408;-71.54003342;-1937943.005;2838243.519;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37264692;-71.54002937;-1937941.04;2838244.202;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37245285;-71.53994956;-1937919.247;2838255.782;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37247318;-71.54002775;-1937920.652;2838246.649;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37245768;-71.54014581;-1937917.347;2838233.464;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.3722903;-71.54034438;-1937895.188;2838213.126;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.34-15;-16.37241656;-71.54042378;-1937909.02;2838202.477;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36969064;-71.53715786;-1937629.889;2838608.353;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.37004466;-71.53805193;-1937660.231;2838502.349;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.37035114;-71.53791964;-1937697.896;2838513.359;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.37014405;-71.53736112;-1937680.594;2838579.396;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.370215;-71.53723407;-1937690.526;2838592.879;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.37031016;-71.53712156;-1937703.119;2838604.399;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.37035926;-71.5370123;-1937710.261;2838616.149;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.37037777;-71.53693919;-1937713.355;2838624.199;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.3703671;-71.53681975;-1937713.604;2838637.884;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.3703202;-71.53670514;-1937709.536;2838651.492;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.37030189;-71.53664605;-1937708.128;2838658.431;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.37022468;-71.53628706;-1937703.574;2838700.148;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.37009214;-71.53630279;-1937687.806;2838700.091;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.37000491;-71.53627391;-1937677.923;2838704.503;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36992769;-71.53633286;-1937668.111;2838698.824;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36985985;-71.53637709;-1937659.585;2838694.692;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.3697967;-71.53641176;-1937651.731;2838691.583;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36969956;-71.53659305;-1937638.041;2838672.289;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36959176;-71.53675441;-1937623.348;2838655.394;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36943469;-71.53667257;-1937605.926;2838666.721;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36936825;-71.53671095;-1937597.639;2838663.234;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36912961;-71.53682283;-1937568.2;2838653.655;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36902841;-71.53704739;-1937553.487;2838629.508;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36914327;-71.53736664;-1937562.965;2838591.806;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36923268;-71.53740307;-1937573.01;2838586.51;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36929196;-71.53740724;-1937579.92;2838585.265;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36934275;-71.53738362;-1937586.184;2838587.282;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36938961;-71.53733646;-1937592.281;2838592.019;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36945411;-71.5372752;-1937600.629;2838598.127;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36950568;-71.53723465;-1937607.197;2838602.053;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36955733;-71.53718944;-1937613.833;2838606.508;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36961321;-71.53715356;-1937620.848;2838609.849;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36967933;-71.53734669;-1937626.185;2838587.086;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36985882;-71.53780954;-1937641.449;2838532.258;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36967587;-71.53779242;-1937620.174;2838536.582;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36950275;-71.53778404;-1937599.943;2838539.788;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36936826;-71.53774046;-1937584.692;2838546.483;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36917132;-71.53768842;-1937562.213;2838554.95;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36853635;-71.53772821;-1937487.124;2838558.708;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36853966;-71.53800211;-1937484.069;2838527.604;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36853222;-71.53825776;-1937479.981;2838498.708;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36851568;-71.53842076;-1937475.987;2838480.438;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36850676;-71.53850596;-1937473.869;2838470.892;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36876709;-71.53857246;-1937503.612;2838459.96;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36887382;-71.5385557;-1937516.361;2838460.471;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36907494;-71.5385229;-1937540.398;2838461.571;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36940152;-71.53837075;-1937580.674;2838474.571;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.37002313;-71.53806066;-1937657.592;2838501.639;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-1;-16.36965162;-71.53717221;-1937625.125;2838607.234;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36753093;-71.53858668;-1937358.226;2838474.448;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36768393;-71.53854821;-1937376.682;2838476.818;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36797597;-71.53849951;-1937411.599;2838478.537;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36796791;-71.53841822;-1937411.675;2838487.861;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.3679727;-71.5383103;-1937413.595;2838500.038;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36797724;-71.53812843;-1937416.414;2838520.603;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36788282;-71.53813979;-1937405.181;2838520.545;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36780765;-71.5381645;-1937396.04;2838518.721;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36768243;-71.53822422;-1937380.58;2838513.58;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36758303;-71.53827709;-1937368.239;2838508.878;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36751339;-71.53831008;-1937359.644;2838506.044;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36740557;-71.53835637;-1937346.395;2838502.199;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36734849;-71.53839382;-1937339.22;2838498.695;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.3672662;-71.53846642;-1937328.641;2838491.534;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36720322;-71.5385256;-1937320.498;2838485.643;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36711992;-71.53859301;-1937309.867;2838479.083;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36714951;-71.53870058;-1937311.989;2838466.499;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-2;-16.36735441;-71.53862259;-1937337.039;2838472.674;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3;-16.36814994;-71.53831368;-1937434.372;2838497.345;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3;-16.36824962;-71.53830718;-1937446.162;2838496.784;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3;-16.36833056;-71.53827003;-1937456.137;2838499.943;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3;-16.36850827;-71.53827715;-1937476.923;2838496.821;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3;-16.36851849;-71.53807616;-1937480.651;2838519.481;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3;-16.36832032;-71.53808535;-1937457.257;2838521.02;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3;-16.36821097;-71.53808756;-1937444.384;2838522.194;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3;-16.36811878;-71.53809428;-1937433.471;2838522.632;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3;-16.3680419;-71.53810105;-1937424.354;2838522.866;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3;-16.36798254;-71.53811451;-1937417.213;2838522.113;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-3;-16.36798697;-71.5383223;-1937415.12;2838498.49;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-4; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-4;-16.36818956;-71.53805557;-1937442.272;2838526.1;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-4;-16.36838108;-71.53805105;-1937464.826;2838524.118;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
TRACK;1.3.35-4;-16.36838039;-71.53807302;-1937464.469;2838521.636;False; ; ;0; ; ; ; ; ; ;;;;;;;;;;;;
