"UNICODE","P","D","L","V","LATITUDE","LONGITUDE","block","I_TRIAT","P_TRIAT","FECHA","CICLO","TRATADA","RENUENTE","CERRADA","DESHABITADA","LOCAL_PUBLICO","LOTE_VACIO"
"1.18.16.6",1,"18","16","6",-16.43243041,-71.59467175,"1","2","0","18/05/2005",1,1,0,0,0,0,0
"1.18.16.6",1,"18","16","6",-16.43243041,-71.59467175,"1","0","0","13/12/2005",2,1,0,0,0,0,0
"1.18.16.60",1,"18","16","60",-16.43407094,-71.59465206,"15","0","0","16/12/2005",2,1,0,0,0,0,0
"1.18.16.60",1,"18","16","60",-16.43407094,-71.59465206,"15","0","0","18/05/2005",1,1,0,0,0,0,0
"1.18.16.61",1,"18","16","61",-16.43421601,-71.59461927,"15","0","0","14/12/2005",2,1,0,0,0,0,0
"1.18.16.61",1,"18","16","61",-16.43421601,-71.59461927,"15","0","0","18/05/2005",1,1,0,0,0,0,0
"1.18.16.62",1,"18","16","62",-16.43458539,-71.59461347,"15","0","0","18/05/2005",1,1,0,0,0,0,0
"1.18.16.62",1,"18","16","62",-16.43458539,-71.59461347,"15","0","0","14/12/2005",2,1,0,0,0,0,0
"1.18.16.63",1,"18","16","63",-16.43429929,-71.59493055,"16","0","0","20/05/2005",1,0,0,1,0,0,0
"1.18.16.63",1,"18","16","63",-16.43429929,-71.59493055,"16","0","0","15/01/2006",2,0,0,1,0,0,0
"1.18.16.64",1,"18","16","64",-16.43397441,-71.59495173,"17","0","0","15/01/2006",2,0,0,1,0,0,0
