"UNICODE","P","D","L","V","LATITUDE","LONGITUDE","block","I_TRIAT","P_TRIAT","FECHA","CICLO","TRATADA","RENUENTE","CERRADA","DESHABITADA","LOCAL_PUBLICO","LOTE_VACIO"
"1.23.14.316",1,"23","14","316",-16.45233697,-71.61782403,"20","0","0","04/08/2005",1,1,0,0,0,0,0
"1.23.14.316",1,"23","14","316",-16.45233697,-71.61782403,"20","0","0","16/02/2006",2,1,0,0,0,0,0
"1.23.14.317",1,"23","14","317",-16.45226639,-71.61774608,"20","0","0","16/02/2006",2,1,0,0,0,0,0
"1.23.14.317",1,"23","14","317",-16.45226639,-71.61774608,"20","0","0","02/08/2005",1,1,0,0,0,0,0
"1.23.14.32",1,"23","14","32",-16.4514493,-71.6158274,"3","0","10+","15/07/2005",1,1,0,0,0,0,0
"1.23.14.32",1,"23","14","32",-16.4514493,-71.6158274,"3","0","0","02/02/2006",2,1,0,0,0,0,0
"1.23.14.33",1,"23","14","33",-16.45137437,-71.61576492,"3","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.33",1,"23","14","33",-16.45137437,-71.61576492,"3","0","0","02/02/2006",2,1,0,0,0,0,0
"1.23.14.34",1,"23","14","34",-16.45131673,-71.6156982,"3","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.34",1,"23","14","34",-16.45131673,-71.6156982,"3","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.35",1,"23","14","35",-16.45124542,-71.61563015,"3","0","0","14/07/2005",1,1,0,0,0,0,0
"1.23.14.35",1,"23","14","35",-16.45124542,-71.61563015,"3","0","0","02/02/2006",2,1,0,0,0,0,0
"1.23.14.36",1,"23","14","36",-16.45062147,-71.61511284,"4","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.36",1,"23","14","36",-16.45062147,-71.61511284,"4","0","0","05/08/2005",1,0,1,0,0,0,0
"1.23.14.37",1,"23","14","37",-16.45067219,-71.61484838,"4","0","0","04/08/2005",1,1,0,0,0,0,0
"1.23.14.37",1,"23","14","37",-16.45067219,-71.61484838,"4","0","0","02/02/2006",2,1,0,0,0,0,0
"1.23.14.38",1,"23","14","38",-16.4507551,-71.6148538,"4","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.38",1,"23","14","38",-16.4507551,-71.6148538,"4","0","0","02/02/2006",2,1,0,0,0,0,0
"1.23.14.39",1,"23","14","39",-16.45084575,-71.61486654,"4","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.39",1,"23","14","39",-16.45084575,-71.61486654,"4","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.4",1,"23","14","4",-16.45123444,-71.61635818,"2","0","0","14/07/2005",1,1,0,0,0,0,0
"1.23.14.4",1,"23","14","4",-16.45123444,-71.61635818,"2","0","0","01/02/2006",2,1,0,0,0,0,0
"1.23.14.40",1,"23","14","40",-16.45092218,-71.61492126,"4","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.40",1,"23","14","40",-16.45092218,-71.61492126,"4","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.41",1,"23","14","41",-16.45099497,-71.61498849,"4","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.41",1,"23","14","41",-16.45099497,-71.61498849,"4","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.42",1,"23","14","42",-16.45105731,-71.61505587,"4","0","0","17/02/2006",2,0,0,1,0,0,0
"1.23.14.42",1,"23","14","42",-16.45105731,-71.61505587,"4","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.43",1,"23","14","43",-16.4511187,-71.61513059,"4","0","0","17/02/2006",2,0,0,0,1,0,0
"1.23.14.43",1,"23","14","43",-16.4511187,-71.61513059,"4","0","0","27/07/2005",1,1,0,0,0,0,0
"1.23.14.44",1,"23","14","44",-16.4509291,-71.6153428,"4","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.44",1,"23","14","44",-16.4509291,-71.6153428,"4","0","0","02/02/2006",2,1,0,0,0,0,0
"1.23.14.45",1,"23","14","45",-16.45085517,-71.61528226,"4","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.45",1,"23","14","45",-16.45085517,-71.61528226,"4","0","0","13/02/2006",2,1,0,0,0,0,0
"1.23.14.46",1,"23","14","46",-16.45079091,-71.61520596,"4","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.46",1,"23","14","46",-16.45079091,-71.61520596,"4","0","0","02/02/2006",2,1,0,0,0,0,0
"1.23.14.47",1,"23","14","47",-16.45071027,-71.61516637,"4","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.47",1,"23","14","47",-16.45071027,-71.61516637,"4","0","0","20/07/2005",1,1,0,0,0,0,0
"1.23.14.48",1,"23","14","48",-16.45034717,-71.6151266,"5","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.48",1,"23","14","48",-16.45034717,-71.6151266,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.49",1,"23","14","49",-16.45009736,-71.61508251,"5","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.49",1,"23","14","49",-16.45009736,-71.61508251,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.5",1,"23","14","5",-16.45130682,-71.6164217,"2","0","0","02/02/2006",2,1,0,0,0,0,0
"1.23.14.5",1,"23","14","5",-16.45130682,-71.6164217,"2","0","0","14/07/2005",1,1,0,0,0,0,0
"1.23.14.50",1,"23","14","50",-16.45013449,-71.6149968,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.50",1,"23","14","50",-16.45013449,-71.6149968,"5","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.51",1,"23","14","51",-16.45015248,-71.614893,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.51",1,"23","14","51",-16.45015248,-71.614893,"5","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.52",1,"23","14","52",-16.45015446,-71.61480252,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.52",1,"23","14","52",-16.45015446,-71.61480252,"5","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.53",1,"23","14","53",-16.45017936,-71.61471219,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.53",1,"23","14","53",-16.45017936,-71.61471219,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.54",1,"23","14","54",-16.45017173,-71.61462783,"5","0","0","15/07/2005",1,1,0,0,0,0,0
"1.23.14.54",1,"23","14","54",-16.45017173,-71.61462783,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.55",1,"23","14","55",-16.45017952,-71.6145273,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.55",1,"23","14","55",-16.45017952,-71.6145273,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.56",1,"23","14","56",-16.45018108,-71.61444155,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.56",1,"23","14","56",-16.45018108,-71.61444155,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.57",1,"23","14","57",-16.4501883,-71.61434492,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.57",1,"23","14","57",-16.4501883,-71.61434492,"5","0","0","09/02/2006",2,0,0,1,0,0,0
"1.23.14.58",1,"23","14","58",-16.45020496,-71.61425332,"5","0","0","08/02/2006",2,1,0,0,0,0,0
"1.23.14.58",1,"23","14","58",-16.45020496,-71.61425332,"5","0","0","05/08/2005",1,0,1,0,0,0,0
"1.23.14.59",1,"23","14","59",-16.45024505,-71.61416825,"5","0","0","04/08/2005",1,1,0,0,0,0,0
"1.23.14.59",1,"23","14","59",-16.45024505,-71.61416825,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.6",1,"23","14","6",-16.45139438,-71.61650924,"2","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.6",1,"23","14","6",-16.45139438,-71.61650924,"2","0","0","14/02/2006",2,1,0,0,0,0,0
"1.23.14.60",1,"23","14","60",-16.45027441,-71.61408935,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.60",1,"23","14","60",-16.45027441,-71.61408935,"5","0","0","05/08/2005",1,1,0,0,0,0,0
"1.23.14.61",1,"23","14","61",-16.45031224,-71.61402376,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.61",1,"23","14","61",-16.45031224,-71.61402376,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.62",1,"23","14","62",-16.4496271,-71.61373825,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.62",1,"23","14","62",-16.4496271,-71.61373825,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.63",1,"23","14","63",-16.44951308,-71.61365006,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.63",1,"23","14","63",-16.44951308,-71.61365006,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.64",1,"23","14","64",-16.44939326,-71.61358607,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.64",1,"23","14","64",-16.44939326,-71.61358607,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.65",1,"23","14","65",-16.44919593,-71.61351639,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.65",1,"23","14","65",-16.44919593,-71.61351639,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.66",1,"23","14","66",-16.45035089,-71.61394851,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.66",1,"23","14","66",-16.45035089,-71.61394851,"5","0","0","21/07/2005",1,1,0,0,0,0,0
"1.23.14.67",1,"23","14","67",-16.45038806,-71.61388411,"5","0","0","08/02/2006",2,1,0,0,0,0,0
"1.23.14.67",1,"23","14","67",-16.45038806,-71.61388411,"5","0","0","05/08/2005",1,0,0,1,0,0,0
"1.23.14.68",1,"23","14","68",-16.45046311,-71.61378779,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.68",1,"23","14","68",-16.45046311,-71.61378779,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.69",1,"23","14","69",-16.45052827,-71.61385424,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.69",1,"23","14","69",-16.45052827,-71.61385424,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.7",1,"23","14","7",-16.45144773,-71.61645763,"2","0","0","02/02/2006",2,1,0,0,0,0,0
"1.23.14.7",1,"23","14","7",-16.45144773,-71.61645763,"2","0","0","14/07/2005",1,1,0,0,0,0,0
"1.23.14.70",1,"23","14","70",-16.45058616,-71.61392332,"5","0","0","17/02/2006",2,0,0,1,0,0,0
"1.23.14.70",1,"23","14","70",-16.45058616,-71.61392332,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.71",1,"23","14","71",-16.45064858,-71.6139856,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.71",1,"23","14","71",-16.45064858,-71.6139856,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.72",1,"23","14","72",-16.45072833,-71.61405318,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.72",1,"23","14","72",-16.45072833,-71.61405318,"5","0","0","04/08/2005",1,1,0,0,0,0,0
"1.23.14.73",1,"23","14","73",-16.4505496,-71.61418715,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.73",1,"23","14","73",-16.4505496,-71.61418715,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.74",1,"23","14","74",-16.45051024,-71.61427499,"5","0","0","07/02/2006",2,1,0,0,0,0,0
"1.23.14.74",1,"23","14","74",-16.45051024,-71.61427499,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.75",1,"23","14","75",-16.45046728,-71.61437829,"5","0","0","03/02/2006",2,1,0,0,0,0,0
"1.23.14.75",1,"23","14","75",-16.45046728,-71.61437829,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.76",1,"23","14","76",-16.45046513,-71.61447321,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.76",1,"23","14","76",-16.45046513,-71.61447321,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.77",1,"23","14","77",-16.45045009,-71.61456545,"5","0","0","02/08/2005",1,1,0,0,0,0,0
"1.23.14.77",1,"23","14","77",-16.45045009,-71.61456545,"5","0","0","17/02/2006",2,1,0,0,0,0,0
"1.23.14.78",1,"23","14","78",-16.45043908,-71.61466173,"5","0","0","19/07/2005",1,1,0,0,0,0,0
"1.23.14.78",1,"23","14","78",-16.45043908,-71.61466173,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.79",1,"23","14","79",-16.45043484,-71.61475395,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.79",1,"23","14","79",-16.45043484,-71.61475395,"5","0","0","20/07/2005",1,1,0,0,0,0,0
"1.23.14.8",1,"23","14","8",-16.45148506,-71.61639295,"2","0","0","01/02/2006",2,1,0,0,0,0,0
"1.23.14.8",1,"23","14","8",-16.45148506,-71.61639295,"2","0","0","14/07/2005",1,1,0,0,0,0,0
"1.23.14.80",1,"23","14","80",-16.45043525,-71.61484065,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.80",1,"23","14","80",-16.45043525,-71.61484065,"5","0","0","18/07/2005",1,1,0,0,0,0,0
"1.23.14.81",1,"23","14","81",-16.45041651,-71.61493444,"5","0","0","19/07/2005",1,1,0,0,0,0,0
"1.23.14.81",1,"23","14","81",-16.45041651,-71.61493444,"5","0","0","06/02/2006",2,1,0,0,0,0,0
"1.23.14.82",1,"23","14","82",-16.45039664,-71.6150298,"5","0","0","20/07/2005",1,1,0,0,0,0,0
