type,ident,lat,long,y_proj,x_proj,comment,display,symbol,unused1,dist,prox_index,color,altitude,depth,temp,time,wpt_class,sub_class,attrib,link,state,country,city,address,facility,crossroad,unused2,ete,dtype,model,filename,ltime
WAYPOINT,1.25.21.436,-16.45116815149536,-71.5374796213186,-1947196.27355493,2837507.96702073, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.435,-16.45106080304148,-71.53734470830149,-1947185.36898188,2837524.66367166, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.434,-16.45100531957434,-71.53726834432888,-1947179.81669284,2837534.04529919, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.433,-16.45094601195664,-71.53719055442303,-1947173.83324737,2837543.63860833, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.432,-16.45087992065979,-71.53710673097106,-1947167.12922984,2837554.00458402, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.431,-16.4508016779265,-71.53702255215666,-1947159.00245242,2837564.56989054, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.430,-16.45072351951358,-71.53692745179559,-1947151.02351754,2837576.37200609, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.429,-16.45098525662768,-71.53678290735704,-1947183.59151234,2837589.32962931, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.428,-16.45109288328742,-71.53686495692817,-1947195.19645557,2837578.62103719, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.427,-16.45118604181095,-71.53698495341818,-1947204.62274254,2837563.80074324, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.426,-16.45127428863122,-71.53711394940798,-1947213.35845163,2837548.02471264, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.425,-16.45136445513798,-71.53724639978816,-1947222.27600143,2837531.83204207, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.424,-16.45146732330692,-71.53738743689564,-1947232.57695922,2837514.49989153, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.423,-16.45153307581239,-71.5374947398028,-1947238.94459216,2837501.47712959, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.422,-16.4516576189936,-71.53763662489129,-1947251.780653,2837483.76521664, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.421,-16.45172306478953,-71.53755446714942,-1947260.5052427,2837492.22069691, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.420,-16.45180453297304,-71.53749883725803,-1947270.77667831,2837497.45968729, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.419,-16.45194252567411,-71.53737281360614,-1947288.57630741,2837509.93751956, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.418,-16.45187875811832,-71.5373043633716,-1947281.95110933,2837518.53058769, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.417,-16.45180157499785,-71.53722324364017,-1947273.91021591,2837528.73527032, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.416,-16.45173285285222,-71.53714630730498,-1947266.8102586,2837538.35505283, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
